all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,60699,213002,728,5623,871,219287


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of respectively the Architectural , Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the new Architectural , Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."
mutation sentence,"Also , an independent who does not claim to belong to either camp , Edward Yiu of the Architectural , Architectural Surveying , Planning and Landscape constituency , defeated his opponents and was elected ."

original sentence,"Recreational , cultural and educational opportunities are abundant throughout Northeast Ohio ."
wrong word,Northeast 10
mutation sentence,"Recreational , cultural and educational opportunities are abundant throughout Northeast central Ohio ."

original sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
wrong word,Maya 17
mutation sentence,The modern city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The current city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The present city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The new city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city proper was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was originally founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was first founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was probably founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was officially founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was likely founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was eventually founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was actually founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was later founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was supposedly founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was finally founded by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded here by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded first by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded there by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded nearby by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded originally by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded later by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded directly by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded primarily by the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by one the Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the first Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the early Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the new Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the incoming Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the New Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Catholic Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the colonial Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the original Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the invading Spanish conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Franciscan conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Dominican conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish colonial conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Catholic conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Christian conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish Mexican conquistadors in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors there in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors late in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors here in the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in about the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in around the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in approximately the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in late the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in early the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in roughly the 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the late 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the early 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the mid 1540s on top of a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of previously a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of nearby a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of earlier a centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a nearby centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a former centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a previous centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a large centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a collapsed centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a lost centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a ruined centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a larger centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a small centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a previously centuries-old Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old abandoned Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Classic Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old Ancient Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old ruined Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old collapsed Maya city called T'ho .
mutation sentence,The city was founded by the Spanish conquistadors in the 1540s on top of a centuries-old southern Maya city called T'ho .



"pos from 特指名词 to 介词
"


"pos from 特指名词 to 副词
"


"pos from 特指名词 to 助词
"


"pos from 特指名词 to 并列连词
"


"pos from 特指名词 to 定冠
"


"pos from 特指名词 to 感叹
"


"pos from 特指名词 to 名词
"


"pos from 特指名词 to 数字
"
original sentence,"In 2003 , his freshman year , he made the District 8-4A All-District baseball team despite batting just .227 , and shared the league 's Newcomer of the Year award . [ 1 ]"
wrong word,8-4A 12
mutation sentence,"In 2003 , his freshman year , he made the Ohio District 8-4A All-District baseball team despite batting just .227 , and shared the league 's Newcomer of the Year award . [ 1 ]"
mutation sentence,"In 2003 , his freshman year , he made the AAA District 8-4A All-District baseball team despite batting just .227 , and shared the league 's Newcomer of the Year award . [ 1 ]"
mutation sentence,"In 2003 , his freshman year , he made the Illinois District 8-4A All-District baseball team despite batting just .227 , and shared the league 's Newcomer of the Year award . [ 1 ]"



"pos from 特指名词 to 功能
"


"pos from 特指名词 to 代词
"


"pos from 特指名词 to 特指名词
"


"pos from 特指名词 to 标点
"


"pos from 特指名词 to 从句连词
"


"pos from 特指名词 to 符号
"


"pos from 特指名词 to 动词
"
original sentence,In the novel Dark Matters I think what interested me in the structure was two thing : simple narrative and email .
wrong word,Matters 5
mutation sentence,In the novel When Dark Matters I think what interested me in the structure was two thing : simple narrative and email .



"pos from 特指名词 to 其他
"


"pos from 标点 to 形容
"


"pos from 标点 to 介词
"


"pos from 标点 to 副词
"


"pos from 标点 to 助词
"


"pos from 标点 to 并列连词
"


"pos from 标点 to 定冠
"


"pos from 标点 to 感叹
"


"pos from 标点 to 名词
"


"pos from 标点 to 数字
"


"pos from 标点 to 功能
"


"pos from 标点 to 代词
"


"pos from 标点 to 特指名词
"


"pos from 标点 to 标点
"


"pos from 标点 to 从句连词
"


"pos from 标点 to 符号
"


"pos from 标点 to 动词
"


"pos from 标点 to 其他
"


"pos from 从句连词 to 形容
"


"pos from 从句连词 to 介词
"


"pos from 从句连词 to 副词
"


"pos from 从句连词 to 助词
"


"pos from 从句连词 to 并列连词
"


"pos from 从句连词 to 定冠
"


"pos from 从句连词 to 感叹
"


"pos from 从句连词 to 名词
"


"pos from 从句连词 to 数字
"


"pos from 从句连词 to 功能
"


"pos from 从句连词 to 代词
"


"pos from 从句连词 to 特指名词
"


"pos from 从句连词 to 标点
"


"pos from 从句连词 to 从句连词
"


"pos from 从句连词 to 符号
"


"pos from 从句连词 to 动词
"


"pos from 从句连词 to 其他
"


"pos from 符号 to 形容
"


"pos from 符号 to 介词
"


"pos from 符号 to 副词
"


"pos from 符号 to 助词
"


"pos from 符号 to 并列连词
"


"pos from 符号 to 定冠
"


"pos from 符号 to 感叹
"


"pos from 符号 to 名词
"


"pos from 符号 to 数字
"


"pos from 符号 to 功能
"


"pos from 符号 to 代词
"


"pos from 符号 to 特指名词
"


"pos from 符号 to 标点
"


"pos from 符号 to 从句连词
"


"pos from 符号 to 符号
"


"pos from 符号 to 动词
"


"pos from 符号 to 其他
"


"pos from 动词 to 形容
"
original sentence,Moreau went on to work with many of the best known New Wave and avant-garde directors . [ 2 ]
wrong word,known 11
mutation sentence,Moreau went on to work with many of the next best known New Wave and avant-garde directors . [ 2 ]

original sentence,Beaters try to peg players with their bludger .
wrong word,peg 4
mutation sentence,Beaters try to peg other players with their bludger .



"pos from 动词 to 介词
"


"pos from 动词 to 副词
"
original sentence,Pages hung in tatters from the sodden blue spine .
wrong word,hung 2
mutation sentence,Pages hung loosely in tatters from the sodden blue spine .



"pos from 动词 to 助词
"


"pos from 动词 to 并列连词
"


"pos from 动词 to 定冠
"


"pos from 动词 to 感叹
"


"pos from 动词 to 名词
"
original sentence,"For example , pollution may result from attempts to game the systems put in place to track expertise ."
wrong word,game 10
mutation sentence,"For example , pollution may result from attempts to in game the systems put in place to track expertise ."

original sentence,Beaters try to peg players with their bludger .
wrong word,peg 4
mutation sentence,Beaters try desperately to peg players with their bludger .
mutation sentence,Beaters try hard to peg players with their bludger .
mutation sentence,Beaters try harder to peg players with their bludger .
mutation sentence,Beaters try again to peg players with their bludger .
mutation sentence,Beaters try twice to peg players with their bludger .
mutation sentence,Beaters try repeatedly to peg players with their bludger .
mutation sentence,Beaters try to out peg players with their bludger .
mutation sentence,Beaters try to double peg players with their bludger .



"pos from 动词 to 数字
"


"pos from 动词 to 功能
"


"pos from 动词 to 代词
"


"pos from 动词 to 特指名词
"
original sentence,Tie partner ’s hands with a silk scarf .
wrong word,Tie 1
mutation sentence,Tie partner ’s clasped hands with a silk scarf .



"pos from 动词 to 标点
"


"pos from 动词 to 从句连词
"


"pos from 动词 to 符号
"


"pos from 动词 to 动词
"


"pos from 动词 to 其他
"


"pos from 其他 to 形容
"
original sentence,"Moreau was born in Paris , the daughter of Katherine ( née Buckley ) , a dancer who performed at the Folies Bergère ( d. 1990 ) , and Anatole-Désiré Moreau , a restaurateur ( d. 1975 ) . [ 1 ] [ 2 ]"
wrong word,née 12
mutation sentence,"Moreau was born in Paris , the daughter of Katherine ( also née Buckley ) , a dancer who performed at the Folies Bergère ( d. 1990 ) , and Anatole-Désiré Moreau , a restaurateur ( d. 1975 ) . [ 1 ] [ 2 ]"
mutation sentence,"Moreau was born in Paris , the daughter of Katherine ( later née Buckley ) , a dancer who performed at the Folies Bergère ( d. 1990 ) , and Anatole-Désiré Moreau , a restaurateur ( d. 1975 ) . [ 1 ] [ 2 ]"



"pos from 其他 to 介词
"


"pos from 其他 to 副词
"


"pos from 其他 to 助词
"


"pos from 其他 to 并列连词
"


"pos from 其他 to 定冠
"


"pos from 其他 to 感叹
"


"pos from 其他 to 名词
"


"pos from 其他 to 数字
"


"pos from 其他 to 功能
"


"pos from 其他 to 代词
"


"pos from 其他 to 特指名词
"


"pos from 其他 to 标点
"


"pos from 其他 to 从句连词
"


"pos from 其他 to 符号
"


"pos from 其他 to 动词
"
original sentence,"Moreau was born in Paris , the daughter of Katherine ( née Buckley ) , a dancer who performed at the Folies Bergère ( d. 1990 ) , and Anatole-Désiré Moreau , a restaurateur ( d. 1975 ) . [ 1 ] [ 2 ]"
wrong word,née 12
mutation sentence,"Moreau was born in Paris , the daughter of Katherine ( originally née Buckley ) , a dancer who performed at the Folies Bergère ( d. 1990 ) , and Anatole-Désiré Moreau , a restaurateur ( d. 1975 ) . [ 1 ] [ 2 ]"



"pos from 其他 to 其他
"
