all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,570546,795696,6663,5883,2674,224904


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"The most important question is n't only whether Discovery is technically ready to fly with new safety features and emergency procedures , but whether the agency itself has learned from the crucial errors most common to Challenger and Columbia , errors that grew out of a management culture that discouraged criticism and sacrificed safety for image - puffing and budget - cutting ."
mutation sentence,"The most important question is n't even whether Discovery is technically ready to fly with new safety features and emergency procedures , but whether the agency itself has learned from the crucial errors most common to Challenger and Columbia , errors that grew out of a management culture that discouraged criticism and sacrificed safety for image - puffing and budget - cutting ."
mutation sentence,"The most important question is n't about whether Discovery is technically ready to fly with new safety features and emergency procedures , but whether the agency itself has learned from the crucial errors most common to Challenger and Columbia , errors that grew out of a management culture that discouraged criticism and sacrificed safety for image - puffing and budget - cutting ."
mutation sentence,"The most important question is n't merely whether Discovery is technically ready to fly with new safety features and emergency procedures , but whether the agency itself has learned from the crucial errors most common to Challenger and Columbia , errors that grew out of a management culture that discouraged criticism and sacrificed safety for image - puffing and budget - cutting ."

original sentence,And what is there to show for it ?
wrong word,is
mutation sentence,And what is in there to show for it ?

original sentence,"I know that some of you are , and that some of us are , and this is what gives me hope ."
wrong word,are
mutation sentence,"I know that some of you are , yes and that some of us are , and this is what gives me hope ."
mutation sentence,"I know that some of you are , now and that some of us are , and this is what gives me hope ."
mutation sentence,"I know that some of you are , and even that some of us are , and this is what gives me hope ."
mutation sentence,"I know that some of you are , and that some of us are , and so this is what gives me hope ."

original sentence,"It is never over , especially when a real solution , a real treatment for our sickness , is yet to begin ."
wrong word,is
mutation sentence,"It is never over , especially when a real solution , a real treatment for our sickness , is still yet to begin ."
mutation sentence,"It is never over , especially when a real solution , a real treatment for our sickness , is just yet to begin ."
mutation sentence,"It is never over , especially when a real solution , a real treatment for our sickness , is not yet to begin ."
mutation sentence,"It is never over , especially when a real solution , a real treatment for our sickness , is only yet to begin ."

original sentence,"Its meaning is "" Infinite happiness is everywhere "" ."
wrong word,is
mutation sentence,"Its meaning is literally "" Infinite happiness is everywhere "" ."
mutation sentence,"Its meaning is the "" Infinite happiness is everywhere "" ."

original sentence,The main thing is to keep practicing .
wrong word,is
mutation sentence,The main thing is always to keep practicing .
mutation sentence,The main thing is not to keep practicing .

original sentence,What I know is that I have a close friend who's aunt disappeared in New Orleans .
wrong word,is
mutation sentence,What I know is that tonight I have a close friend who's aunt disappeared in New Orleans .

original sentence,"At the same time , the devil acted through his other main puppets with "" Sympathy for the devil "" that was when the pact of the Rolling Stones with Satan took the life of the founder of the group , the guitarist Brian Jones ( who refused to be a puppet of the devil ) , murdered by people sent by Mick Jagger , another assassin ."
wrong word,was
mutation sentence,"At the same time , the devil acted through his other main puppets with "" Sympathy for the devil "" that was when also the pact of the Rolling Stones with Satan took the life of the founder of the group , the guitarist Brian Jones ( who refused to be a puppet of the devil ) , murdered by people sent by Mick Jagger , another assassin ."
mutation sentence,"At the same time , the devil acted through his other main puppets with "" Sympathy for the devil "" that was when the first pact of the Rolling Stones with Satan took the life of the founder of the group , the guitarist Brian Jones ( who refused to be a puppet of the devil ) , murdered by people sent by Mick Jagger , another assassin ."
mutation sentence,"At the same time , the devil acted through his other main puppets with "" Sympathy for the devil "" that was when the second pact of the Rolling Stones with Satan took the life of the founder of the group , the guitarist Brian Jones ( who refused to be a puppet of the devil ) , murdered by people sent by Mick Jagger , another assassin ."

original sentence,"Paul admitted that he made Linda suffer a lot , but he did n't say that it was because he felt insecure as a man due to his womanish face and effeminate manners and also because with his age his sexual power was not the same , even though it has never been much ."
wrong word,was
mutation sentence,"Paul admitted that he made Linda suffer a lot , but he did n't say that it was just because he felt insecure as a man due to his womanish face and effeminate manners and also because with his age his sexual power was not the same , even though it has never been much ."
mutation sentence,"Paul admitted that he made Linda suffer a lot , but he did n't say that it was because that he felt insecure as a man due to his womanish face and effeminate manners and also because with his age his sexual power was not the same , even though it has never been much ."

original sentence,"The fact that bad apprentice musicians such as the Beatles and the Rolling Stones achieved such a giant fame that not even the real quality musicians could achieve , was because the forces of Satan were behind everything , supporting the process ."
wrong word,was
mutation sentence,"The fact that bad apprentice musicians such as the Beatles and the Rolling Stones achieved such a giant fame that not even the real quality musicians could achieve , was precisely because the forces of Satan were behind everything , supporting the process ."

original sentence,Your best bet is to look on UCAS and do a course search .
wrong word,is
mutation sentence,Your best bet is then to look on UCAS and do a course search .

original sentence,My answer is that we do n't to text speak here ... we type in English .
wrong word,is
mutation sentence,My answer is not that we do n't to text speak here ... we type in English .

original sentence,"There should be a Pixel Mapping function in the menu that will get rid of them , most sensors have a few dead and flipped pixels , some only show up on long exposures ."
wrong word,get
mutation sentence,"There should be a Pixel Mapping function in the menu that will get completely rid of them , most sensors have a few dead and flipped pixels , some only show up on long exposures ."
mutation sentence,"There should be a Pixel Mapping function in the menu that will get easily rid of them , most sensors have a few dead and flipped pixels , some only show up on long exposures ."
mutation sentence,"There should be a Pixel Mapping function in the menu that will get totally rid of them , most sensors have a few dead and flipped pixels , some only show up on long exposures ."
mutation sentence,"There should be a Pixel Mapping function in the menu that will get rid you of them , most sensors have a few dead and flipped pixels , some only show up on long exposures ."
mutation sentence,"There should be a Pixel Mapping function in the menu that will get rid it of them , most sensors have a few dead and flipped pixels , some only show up on long exposures ."

original sentence,"So best advice is to go to the C&IC website and click "" contact us "" - http://www.cic.gc.ca/english/index.asp"
wrong word,is
mutation sentence,"So best advice is simply to go to the C&IC website and click "" contact us "" - http://www.cic.gc.ca/english/index.asp"
mutation sentence,"So best advice is always to go to the C&IC website and click "" contact us "" - http://www.cic.gc.ca/english/index.asp"
mutation sentence,"So best advice is merely to go to the C&IC website and click "" contact us "" - http://www.cic.gc.ca/english/index.asp"
mutation sentence,"So best advice is generally to go to the C&IC website and click "" contact us "" - http://www.cic.gc.ca/english/index.asp"

original sentence,As i asked in the previous questions he was jumping up the sides of the cage but i was told is just becouse he is panicking and he wants to escape but he is ok now .
wrong word,is
mutation sentence,As i asked in the previous questions he was jumping up the sides of the cage but i was told is he just becouse he is panicking and he wants to escape but he is ok now .
mutation sentence,As i asked in the previous questions he was jumping up the sides of the cage but i was told is not just becouse he is panicking and he wants to escape but he is ok now .
mutation sentence,As i asked in the previous questions he was jumping up the sides of the cage but i was told is it just becouse he is panicking and he wants to escape but he is ok now .
mutation sentence,As i asked in the previous questions he was jumping up the sides of the cage but i was told is just becouse now he is panicking and he wants to escape but he is ok now .

original sentence,Are there any new Gaming console ?
wrong word,Are
mutation sentence,Are they there any new Gaming console ?

original sentence,The best thing you can do in Okinawa is to go to a beach .
wrong word,is
mutation sentence,The best thing you can do in Okinawa is not to go to a beach .
mutation sentence,The best thing you can do in Okinawa is just to go to a beach .
mutation sentence,The best thing you can do in Okinawa is never to go to a beach .

original sentence,Your best bet would probably be to get a copy of the Lonely Planet Japan book and read the chapter on Okinawa .
wrong word,be
mutation sentence,Your best bet would probably be just to get a copy of the Lonely Planet Japan book and read the chapter on Okinawa .
mutation sentence,Your best bet would probably be simply to get a copy of the Lonely Planet Japan book and read the chapter on Okinawa .

original sentence,This person is not coming to visit you - the whole point of this scam is to gain your trust enough to steal your money and identity
wrong word,is
mutation sentence,This person is not coming to visit you - the whole point of this scam is not to gain your trust enough to steal your money and identity
mutation sentence,This person is not coming to visit you - the whole point of this scam is just to gain your trust enough to steal your money and identity
mutation sentence,This person is not coming to visit you - the whole point of this scam is only to gain your trust enough to steal your money and identity
mutation sentence,This person is not coming to visit you - the whole point of this scam is merely to gain your trust enough to steal your money and identity
mutation sentence,This person is not coming to visit you - the whole point of this scam is how to gain your trust enough to steal your money and identity

original sentence,This is like trying to Make 2 people get married .
wrong word,is
mutation sentence,This is just like trying to Make 2 people get married .
mutation sentence,This is not like trying to Make 2 people get married .
mutation sentence,This is almost like trying to Make 2 people get married .
mutation sentence,This is really like trying to Make 2 people get married .
mutation sentence,This is basically like trying to Make 2 people get married .
mutation sentence,This is like you trying to Make 2 people get married .
mutation sentence,This is like me trying to Make 2 people get married .
mutation sentence,This is like just trying to Make 2 people get married .

original sentence,You do n't say what color Silkie or Sussex you are dealing with so I ca n't say what color your chicks would be likely to be .
wrong word,be
mutation sentence,You do n't say what color Silkie or Sussex you are dealing with so I ca n't say what color your chicks would be likely to be with .

original sentence,"My suggestion is to pay close attention to what 's going on in the background and if possible , stand on a chair , get on the ground , do whatever you need to do to get rid of distracting elements ."
wrong word,is
mutation sentence,"My suggestion is always to pay close attention to what 's going on in the background and if possible , stand on a chair , get on the ground , do whatever you need to do to get rid of distracting elements ."
mutation sentence,"My suggestion is not to pay close attention to what 's going on in the background and if possible , stand on a chair , get on the ground , do whatever you need to do to get rid of distracting elements ."
mutation sentence,"My suggestion is then to pay close attention to what 's going on in the background and if possible , stand on a chair , get on the ground , do whatever you need to do to get rid of distracting elements ."
wrong word,get
mutation sentence,"My suggestion is to pay close attention to what 's going on in the background and if possible , stand on a chair , get on the ground , do whatever you need to do to get mostly rid of distracting elements ."

original sentence,"( He is 92 pounds ) He does not listen to any commands , but my major problem is that he will not go outside on command , or even with me ."
wrong word,is
mutation sentence,"( He is 92 pounds ) He does not listen to any commands , but my major problem is not that he will not go outside on command , or even with me ."
mutation sentence,"( He is 92 pounds ) He does not listen to any commands , but my major problem is that today he will not go outside on command , or even with me ."

original sentence,"I did n't think I 'd be awarded one , but I received the Dux Litterarum award at high school , so my chances were probably better than I thought they were ."
wrong word,were
mutation sentence,"I did n't think I 'd be awarded one , but I received the Dux Litterarum award at high school , so my chances were probably better than I thought they were anyway ."
mutation sentence,"I did n't think I 'd be awarded one , but I received the Dux Litterarum award at high school , so my chances were probably better than I thought they were either ."
mutation sentence,"I did n't think I 'd be awarded one , but I received the Dux Litterarum award at high school , so my chances were probably better than I thought they were already ."

original sentence,"he is feisty , as most king snakes are , but he is a very nice little guy - he never tries to bite or anything ."
wrong word,are
mutation sentence,"he is feisty , as most king snakes are , . but he is a very nice little guy - he never tries to bite or anything ."

original sentence,"However , what they hoped to do during the Tet Offensive was to sneak past the Americans and attack the ARVN in the urban areas where they were deployed doing successful Clear and Defend operations ."
wrong word,was
mutation sentence,"However , what they hoped to do during the Tet Offensive was instead to sneak past the Americans and attack the ARVN in the urban areas where they were deployed doing successful Clear and Defend operations ."
mutation sentence,"However , what they hoped to do during the Tet Offensive was not to sneak past the Americans and attack the ARVN in the urban areas where they were deployed doing successful Clear and Defend operations ."
mutation sentence,"However , what they hoped to do during the Tet Offensive was merely to sneak past the Americans and attack the ARVN in the urban areas where they were deployed doing successful Clear and Defend operations ."
mutation sentence,"However , what they hoped to do during the Tet Offensive was primarily to sneak past the Americans and attack the ARVN in the urban areas where they were deployed doing successful Clear and Defend operations ."
mutation sentence,"However , what they hoped to do during the Tet Offensive was mainly to sneak past the Americans and attack the ARVN in the urban areas where they were deployed doing successful Clear and Defend operations ."
mutation sentence,"However , what they hoped to do during the Tet Offensive was only to sneak past the Americans and attack the ARVN in the urban areas where they were deployed doing successful Clear and Defend operations ."

original sentence,It does get pretty cold in Ireland so going before winter is your best bet .
wrong word,get
mutation sentence,It does get getting pretty cold in Ireland so going before winter is your best bet .

original sentence,"So , I waited a week to call because I was busy and I wanted to have him come out on a day when I am more available in case we were to hang out after ;)"
wrong word,were
mutation sentence,"So , I waited a week to call because I was busy and I wanted to have him come out on a day when I am more available in case we were to not hang out after ;)"

original sentence,"The reason he said he did n't put that nail in was because he "" did n't want to risk it "" with my horse 's horrible feet ."
wrong word,was
mutation sentence,"The reason he said he did n't put that nail in was only because he "" did n't want to risk it "" with my horse 's horrible feet ."
mutation sentence,"The reason he said he did n't put that nail in was partly because he "" did n't want to risk it "" with my horse 's horrible feet ."

original sentence,The only reason I switched away from them in the first place is because my good friend who apprenticed with them was starting out on his own .
wrong word,is
mutation sentence,The only reason I switched away from them in the first place is probably because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is simply because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is only because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is just because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is mainly because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is purely because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is partly because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is maybe because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is mostly because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is perhaps because my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is because now my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is because actually my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is because recently my good friend who apprenticed with them was starting out on his own .
mutation sentence,The only reason I switched away from them in the first place is because soon my good friend who apprenticed with them was starting out on his own .

original sentence,One horse even got his lifetime mark after being treated for EPM .
wrong word,got
mutation sentence,One horse even got double his lifetime mark after being treated for EPM .

original sentence,"If you have a good repoire ( which I 'm sure you do ) with them , they should be honest on if this horse is fixable to any degree ... not really sure what you want to do with him ..."
wrong word,do
mutation sentence,"If you have a good repoire ( which I 'm sure you do not ) with them , they should be honest on if this horse is fixable to any degree ... not really sure what you want to do with him ..."

original sentence,This was after I brought the car !!!! !
wrong word,was
mutation sentence,This was just after I brought the car !!!! !
mutation sentence,This was shortly after I brought the car !!!! !
mutation sentence,This was after when I brought the car !!!! !

original sentence,My advise to all is I have fallen into this trap ... pl ensure you do nt !!!
wrong word,is
mutation sentence,My advise to all is I myself have fallen into this trap ... pl ensure you do nt !!!
mutation sentence,My advise to all is I have fallen into just this trap ... pl ensure you do nt !!!

original sentence,All I can say is that I am glad I went in !
wrong word,is
mutation sentence,All I can say is that today I am glad I went in !

original sentence,"If you are a handcraft beer person , this is a fantastic place to be ."
wrong word,be
mutation sentence,"If you are a handcraft beer person , this is a fantastic place to be from ."

original sentence,What made it perfect was that they offered transportation so that I would not have to wait there or take time off of work to go back and forth or try to find a ride .
wrong word,was
mutation sentence,What made it perfect was only that they offered transportation so that I would not have to wait there or take time off of work to go back and forth or try to find a ride .

original sentence,The only negative I have abou this place is the parking !
wrong word,have
mutation sentence,The only negative I have abou this place ! is the parking !

original sentence,My conclusion is that you should only go there if you want to wait a least an hour and see all kinds other people being seated before you .
wrong word,is
mutation sentence,My conclusion is then that you should only go there if you want to wait a least an hour and see all kinds other people being seated before you .
mutation sentence,My conclusion is that today you should only go there if you want to wait a least an hour and see all kinds other people being seated before you .
mutation sentence,My conclusion is that then you should only go there if you want to wait a least an hour and see all kinds other people being seated before you .

original sentence,"I was a waitress for years and a key rule is to serve customers with small children before others , as I was the last to get my food ."
wrong word,is
mutation sentence,"I was a waitress for years and a key rule is not to serve customers with small children before others , as I was the last to get my food ."
mutation sentence,"I was a waitress for years and a key rule is always to serve customers with small children before others , as I was the last to get my food ."

original sentence,The bottom line is that the food is n't great and is relatively high - priced .
wrong word,is
mutation sentence,The bottom line is simply that the food is n't great and is relatively high - priced .
mutation sentence,The bottom line is usually that the food is n't great and is relatively high - priced .
mutation sentence,The bottom line is just that the food is n't great and is relatively high - priced .
mutation sentence,The bottom line is generally that the food is n't great and is relatively high - priced .
mutation sentence,The bottom line is not that the food is n't great and is relatively high - priced .
mutation sentence,The bottom line is always that the food is n't great and is relatively high - priced .
mutation sentence,The bottom line is probably that the food is n't great and is relatively high - priced .

original sentence,They said that we were to be charged for this room regardless because we did not cancel within the 72 hours .
wrong word,were
mutation sentence,They said that we were not to be charged for this room regardless because we did not cancel within the 72 hours .
mutation sentence,They said that we were to not be charged for this room regardless because we did not cancel within the 72 hours .

original sentence,The first thing you notice when you arrive on location is that the waiting line literally goes out the door and spills into the parking lot .
wrong word,is
mutation sentence,The first thing you notice when you arrive on location is usually that the waiting line literally goes out the door and spills into the parking lot .
mutation sentence,The first thing you notice when you arrive on location is always that the waiting line literally goes out the door and spills into the parking lot .
mutation sentence,The first thing you notice when you arrive on location is simply that the waiting line literally goes out the door and spills into the parking lot .
mutation sentence,The first thing you notice when you arrive on location is not that the waiting line literally goes out the door and spills into the parking lot .

original sentence,"The worst thing that can happen for any restaurant like Zahav is to have too many people write hyperbolic reviews making claims that "" everyone "" is going to "" love "" the food , decor and service ."
wrong word,is
mutation sentence,"The worst thing that can happen for any restaurant like Zahav is probably to have too many people write hyperbolic reviews making claims that "" everyone "" is going to "" love "" the food , decor and service ."
mutation sentence,"The worst thing that can happen for any restaurant like Zahav is always to have too many people write hyperbolic reviews making claims that "" everyone "" is going to "" love "" the food , decor and service ."
mutation sentence,"The worst thing that can happen for any restaurant like Zahav is not to have too many people write hyperbolic reviews making claims that "" everyone "" is going to "" love "" the food , decor and service ."



"pos from 动词 to 并列连词
"


"pos from 动词 to 定冠
"


"pos from 动词 to 感叹
"


"pos from 动词 to 名词
"
original sentence,[ This killing of a respected cleric will be causing us trouble for years to come . ]
wrong word,come
mutation sentence,[ This killing of a respected cleric will be causing us trouble for years to the come . ]

original sentence,"MMA also captured the Northwest Frontier Province , which probably shelters Bin Laden and al - Zawahiri , and is in a joint government of Baluchistan Province , also on the Afghanistan border ."
wrong word,shelters
mutation sentence,"MMA also captured the Northwest Frontier Province , which is probably shelters Bin Laden and al - Zawahiri , and is in a joint government of Baluchistan Province , also on the Afghanistan border ."

original sentence,"So , one answer to Bush 's charge about Edwards is that if it had any merit , Bush should have declined to run himself ."
wrong word,run
mutation sentence,"So , one answer to Bush 's charge about Edwards is that if it had any merit , Bush should have declined to the run himself ."
mutation sentence,"So , one answer to Bush 's charge about Edwards is that if it had any merit , Bush should have declined to a run himself ."

original sentence,"Whereas Saddam Hussein 's dictatorship ensured that such populist currents were kept firmly under control , they are now free to organize ."
wrong word,organize
mutation sentence,"Whereas Saddam Hussein 's dictatorship ensured that such populist currents were kept firmly under control , they are now free to self organize ."

original sentence,"That was 80 weeks to begin with , and there were other training periods thrown in as well ."
wrong word,begin
mutation sentence,"That was 80 weeks to the begin with , and there were other training periods thrown in as well ."

original sentence,"One remark made by Sha'lan on Al - Arabiya TV , that he could n't say more about Chalabi because he would embarrass himself and the viewers almost made me roll on the floor ."
wrong word,roll
mutation sentence,"One remark made by Sha'lan on Al - Arabiya TV , that he could n't say more about Chalabi because he would embarrass himself and the viewers almost made the me roll on the floor ."
mutation sentence,"One remark made by Sha'lan on Al - Arabiya TV , that he could n't say more about Chalabi because he would embarrass himself and the viewers almost made poor me roll on the floor ."
mutation sentence,"One remark made by Sha'lan on Al - Arabiya TV , that he could n't say more about Chalabi because he would embarrass himself and the viewers almost made me almost roll on the floor ."
mutation sentence,"One remark made by Sha'lan on Al - Arabiya TV , that he could n't say more about Chalabi because he would embarrass himself and the viewers almost made me all roll on the floor ."

original sentence,"Even there , many Kurds look and act as if they are going to grab the chance to vote them out of power ."
wrong word,act
mutation sentence,"Even there , many Kurds look and some act as if they are going to grab the chance to vote them out of power ."

original sentence,"Most of those making the charges have even flip - flopped , contradicting themselves ."
wrong word,flip
mutation sentence,"Most of those making the charges have even further flip - flopped , contradicting themselves ."

original sentence,"( Newsweek reported that Bush commanded his cabinet , "" Let heads roll ! "" )"
wrong word,roll
mutation sentence,"( Newsweek reported that Bush commanded his cabinet , "" Let heads fucking roll ! "" )"

original sentence,He was trying to buddy with Archibald and impress him .
wrong word,buddy
mutation sentence,He was trying to be buddy with Archibald and impress him .

original sentence,"But then , even to talk of an "" administration "" may be misdirection at this point , given how little representative government means in the United States these days , and how much of "" national security "" has been privatized into a global gangland of drugs and guns ."
wrong word,talk
mutation sentence,"But then , even to her talk of an "" administration "" may be misdirection at this point , given how little representative government means in the United States these days , and how much of "" national security "" has been privatized into a global gangland of drugs and guns ."

original sentence,"During this search , Michele Tollis became convinced that satanism had something to do with his son 's disappearance ."
wrong word,do
mutation sentence,"During this search , Michele Tollis became convinced that satanism had something to the do with his son 's disappearance ."

original sentence,Talk about a beat - your - head - against - the - wall moment !
wrong word,beat
mutation sentence,Talk all about a beat - your - head - against - the - wall moment !
mutation sentence,Talk about being a beat - your - head - against - the - wall moment !
mutation sentence,Talk about such a beat - your - head - against - the - wall moment !
mutation sentence,Talk about like a beat - your - head - against - the - wall moment !
mutation sentence,Talk about a total beat - your - head - against - the - wall moment !
mutation sentence,Talk about a perfect beat - your - head - against - the - wall moment !
mutation sentence,Talk about a real beat - your - head - against - the - wall moment !
mutation sentence,Talk about a classic beat - your - head - against - the - wall moment !
mutation sentence,Talk about a great beat - your - head - against - the - wall moment !
mutation sentence,Talk about a good beat - your - head - against - the - wall moment !
mutation sentence,Talk about a typical beat - your - head - against - the - wall moment !
mutation sentence,Talk about a hot beat - your - head - against - the - wall moment !
mutation sentence,Talk about a complete beat - your - head - against - the - wall moment !
mutation sentence,Talk about a serious beat - your - head - against - the - wall moment !
mutation sentence,Talk about a beat - in your - head - against - the - wall moment !
mutation sentence,Talk about a beat - off your - head - against - the - wall moment !
mutation sentence,Talk about a beat - on your - head - against - the - wall moment !
mutation sentence,Talk about a beat - your - head - in against - the - wall moment !
mutation sentence,Talk about a beat - your - head - hard against - the - wall moment !
mutation sentence,Talk about a beat - your - head - flat against - the - wall moment !
mutation sentence,Talk about a beat - your - head - right against - the - wall moment !
mutation sentence,Talk about a beat - your - head - off against - the - wall moment !
mutation sentence,Talk about a beat - your - head - harder against - the - wall moment !
mutation sentence,Talk about a beat - your - head - against off - the - wall moment !
mutation sentence,Talk about a beat - your - head - against on - the - wall moment !
mutation sentence,Talk about a beat - your - head - against down - the - wall moment !
mutation sentence,Talk about a beat - your - head - against - against the - wall moment !
mutation sentence,Talk about a beat - your - head - against - the nearest - wall moment !
mutation sentence,Talk about a beat - your - head - against - the damn - wall moment !
mutation sentence,Talk about a beat - your - head - against - the fucking - wall moment !
mutation sentence,Talk about a beat - your - head - against - the brick - wall moment !
mutation sentence,Talk about a beat - your - head - against - the shower - wall moment !
mutation sentence,Talk about a beat - your - head - against - the freaking - wall moment !
mutation sentence,Talk about a beat - your - head - against - the kitchen - wall moment !
mutation sentence,Talk about a beat - your - head - against - the goddamn - wall moment !
mutation sentence,Talk about a beat - your - head - against - the back - wall moment !
mutation sentence,Talk about a beat - your - head - against - the far - wall moment !
mutation sentence,Talk about a beat - your - head - against - the - wall bonding moment !
mutation sentence,Talk about a beat - your - head - against - the - wall awkward moment !
mutation sentence,Talk about a beat - your - head - against - the - wall sexual moment !
mutation sentence,Talk about a beat - your - head - against - the - wall sex moment !
mutation sentence,Talk about a beat - your - head - against - the - wall type moment !
mutation sentence,Talk about a beat - your - head - against - the - wall emotional moment !
mutation sentence,Talk about a beat - your - head - against - the - wall moment again !
mutation sentence,Talk about a beat - your - head - against - the - wall moment indeed !

original sentence,"Not 200,000 guns - the numbers do nt work :"
wrong word,work
mutation sentence,"Not 200,000 guns - the numbers do nt no work :"
mutation sentence,"Not 200,000 guns - the numbers do nt the work :"
mutation sentence,"Not 200,000 guns - the numbers do nt good work :"

original sentence,The frequent reports from Algeria about the murders of hundreds of civilians in one village or another by other Algerians have nothing to do with Israel .
wrong word,do
mutation sentence,The frequent reports from Algeria about the murders of hundreds of civilians in one village or another by other Algerians have nothing to the do with Israel .

original sentence,"Above all , never surrender to terror ."
wrong word,surrender
mutation sentence,"Above all , never a surrender to terror ."

original sentence,What mosques exactly did they visit and who did they meet ?
wrong word,visit
mutation sentence,What mosques exactly did they each visit and who did they meet ?

original sentence,"First , the nature of such an investigation is that we lack sufficient information to second - guess ( or even know ) what the FBI is doing ."
wrong word,guess
mutation sentence,"First , the nature of such an investigation is that typically we lack sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we simply lack sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we often lack sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we generally lack sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we usually lack sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack absolutely sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack a sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack entirely sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack yet sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack fully sufficient information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient background information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient basic information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient relevant information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient outside information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient available information to second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient information to even second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient information to completely second - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient information to second degree - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient information to second half - guess ( or even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient information to second best - guess ( or even know ) what the FBI is doing ."

original sentence,Would dinner Thursday work instead .
wrong word,work
mutation sentence,Would dinner on Thursday work instead .
mutation sentence,Would dinner this Thursday work instead .
mutation sentence,Would dinner next Thursday work instead .
mutation sentence,Would dinner every Thursday work instead .

original sentence,"Ok to book for me and my husband , Joseph ."
wrong word,book
mutation sentence,"Ok to the book for me and my husband , Joseph ."
mutation sentence,"Ok to this book for me and my husband , Joseph ."

original sentence,YOU REALLY DO NOT HAVE TO GO .
wrong word,GO
mutation sentence,YOU REALLY DO NOT HAVE TO THE GO .

original sentence,"Please , let me know what time would work for you ."
wrong word,work
mutation sentence,"Please , let me know what time would be work for you ."

original sentence,"Otherwise , we can see who we can scare up at the office , or you can have Laura sign and I 'll initial later ."
wrong word,sign
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have your Laura sign and I 'll initial later ."
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have my Laura sign and I 'll initial later ."
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have her Laura sign and I 'll initial later ."
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have our Laura sign and I 'll initial later ."
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have Laura Adams sign and I 'll initial later ."
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have Laura Andrews sign and I 'll initial later ."
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have your Laura sign and I 'll initial later ."
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have my Laura sign and I 'll initial later ."
mutation sentence,"Otherwise , we can see who we can scare up at the office , or you can have her Laura sign and I 'll initial later ."
