all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,560384,781233,2315,2710,1553,213976


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"

original sentence,"However , Johnson would not let the military cross the borders and clean out the Communist bases ."
wrong word,Communist 16
mutation sentence,"However , Johnson would not let the military cross the borders and clean out all the Communist bases ."
mutation sentence,"However , Johnson would not let the military cross the borders and clean out the Communist bases intact ."

original sentence,"I found Bright Star Tours and Travels and Best and Affordable Tour Operators and Tours Agents in Chennai , India offered me Student Tour India Package for very less price ."
wrong word,Best 9
mutation sentence,"I found Bright Star Tours and Travels and Best and Affordable Private Tour Operators and Tours Agents in Chennai , India offered me Student Tour India Package for very less price ."
mutation sentence,"I found Bright Star Tours and Travels and Best and Affordable Local Tour Operators and Tours Agents in Chennai , India offered me Student Tour India Package for very less price ."

original sentence,"Atop Spring Mountain , from the decks of the West porch , "" one can see forever "" a scene of unparalleled beauty and grandeur ."
wrong word,West 10
mutation sentence,"Atop Spring Mountain itself , from the decks of the West porch , "" one can see forever "" a scene of unparalleled beauty and grandeur ."
mutation sentence,"Atop Spring Mountain , even from the decks of the West porch , "" one can see forever "" a scene of unparalleled beauty and grandeur ."
mutation sentence,"Atop Spring Mountain , from the roof decks of the West porch , "" one can see forever "" a scene of unparalleled beauty and grandeur ."
mutation sentence,"Atop Spring Mountain , from the decks of the West porch , "" one can now see forever "" a scene of unparalleled beauty and grandeur ."
mutation sentence,"Atop Spring Mountain , from the decks of the West porch , "" one can easily see forever "" a scene of unparalleled beauty and grandeur ."
mutation sentence,"Atop Spring Mountain , from the decks of the West porch , "" one can nearly see forever "" a scene of unparalleled beauty and grandeur ."
mutation sentence,"Atop Spring Mountain , from the decks of the West porch , "" one can see it forever "" a scene of unparalleled beauty and grandeur ."

original sentence,"And do n't even think about asking to speak to the manager because this guy is , and pardon my French , a jerk ."
wrong word,French 21
mutation sentence,"And do n't even think about asking to speak to the manager because this guy is , and pardon my French , quite a jerk ."



"pos from 特指名词 to 介词
"


"pos from 特指名词 to 副词
"
original sentence,I have used Just Like Family several times now and they have provided great care for my two dogs .
wrong word,Just 4
mutation sentence,I have used Just Like Our Family several times now and they have provided great care for my two dogs .



"pos from 特指名词 to 助词
"


"pos from 特指名词 to 并列连词
"


"pos from 特指名词 to 定冠
"


"pos from 特指名词 to 感叹
"


"pos from 特指名词 to 名词
"


"pos from 特指名词 to 数字
"
original sentence,"However , in April 2001 , the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports ."
wrong word,Fifteen 10
mutation sentence,"However , in April 2001 however , the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports ."
mutation sentence,"However , in April 2001 too , the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports ."
mutation sentence,"However , in April 2001 itself , the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports ."
mutation sentence,"However , in April 2001 , then the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports ."
mutation sentence,"However , in April 2001 , the IAEA has published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports ."
mutation sentence,"However , in April 2001 , the IAEA had published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier reports ."
mutation sentence,"However , in April 2001 , the IAEA published Fifteen Years after the Chernobyl Accident - Lessons learned . which contradict the earlier press reports ."



"pos from 特指名词 to 功能
"


"pos from 特指名词 to 代词
"
original sentence,"In my opinion , we should show CRRA a copy of the LOI with the assumption that the Development Agreement is attached ."
wrong word,CRRA 8
mutation sentence,"In my opinion , we should simply show CRRA a copy of the LOI with the assumption that the Development Agreement is attached ."
mutation sentence,"In my opinion , we should only show CRRA a copy of the LOI with the assumption that the Development Agreement is attached ."
mutation sentence,"In my opinion , we should then show CRRA a copy of the LOI with the assumption that the Development Agreement is attached ."



"pos from 特指名词 to 特指名词
"


"pos from 特指名词 to 标点
"


"pos from 特指名词 to 从句连词
"


"pos from 特指名词 to 符号
"


"pos from 特指名词 to 动词
"


"pos from 特指名词 to 其他
"


"pos from 标点 to 形容
"


"pos from 标点 to 介词
"


"pos from 标点 to 副词
"


"pos from 标点 to 助词
"


"pos from 标点 to 并列连词
"


"pos from 标点 to 定冠
"


"pos from 标点 to 感叹
"


"pos from 标点 to 名词
"


"pos from 标点 to 数字
"


"pos from 标点 to 功能
"


"pos from 标点 to 代词
"


"pos from 标点 to 特指名词
"


"pos from 标点 to 标点
"


"pos from 标点 to 从句连词
"


"pos from 标点 to 符号
"
original sentence,Time : 11:30 am / 1:30 pm Central / 2:30 pm Eastern
wrong word,/ 9
mutation sentence,Time : Eastern 11:30 am / 1:30 pm Central / 2:30 pm Eastern
mutation sentence,Time : Local 11:30 am / 1:30 pm Central / 2:30 pm Eastern
mutation sentence,Time : 11:30 . am / 1:30 pm Central / 2:30 pm Eastern
mutation sentence,Time : 11:30 am Eastern / 1:30 pm Central / 2:30 pm Eastern
mutation sentence,Time : 11:30 am West / 1:30 pm Central / 2:30 pm Eastern
mutation sentence,Time : 11:30 am North / 1:30 pm Central / 2:30 pm Eastern
mutation sentence,Time : 11:30 am Southern / 1:30 pm Central / 2:30 pm Eastern
mutation sentence,Time : 11:30 am Northern / 1:30 pm Central / 2:30 pm Eastern

original sentence,"1542 LEONARDO , Giovanni ( a.k.a. Il Puttino / the Boy ) born in Calaria ."
wrong word,/ 9
mutation sentence,"1542 LEONARDO , di Giovanni ( a.k.a. Il Puttino / the Boy ) born in Calaria ."
mutation sentence,"1542 LEONARDO , Giovanni II ( a.k.a. Il Puttino / the Boy ) born in Calaria ."
mutation sentence,"1542 LEONARDO , Giovanni ( a.k.a. Il Puttino / the Poor Boy ) born in Calaria ."
mutation sentence,"1542 LEONARDO , Giovanni ( a.k.a. Il Puttino / the White Boy ) born in Calaria ."
mutation sentence,"1542 LEONARDO , Giovanni ( a.k.a. Il Puttino / the Old Boy ) born in Calaria ."



"pos from 标点 to 动词
"


"pos from 标点 to 其他
"


"pos from 从句连词 to 形容
"


"pos from 从句连词 to 介词
"
original sentence,"The problem of mollifying the Sunnis , though , has to be solved to avoid giving al - Qaeda an entrée ."
wrong word,of 3
mutation sentence,"The problem of mollifying among the Sunnis , though , has to be solved to avoid giving al - Qaeda an entrée ."

original sentence,It is also far more than what any administration in New Delhi can deliver .
wrong word,than 6
mutation sentence,It is also far more than what almost any administration in New Delhi can deliver .
mutation sentence,It is also far more than what virtually any administration in New Delhi can deliver .
mutation sentence,It is also far more than what nearly any administration in New Delhi can deliver .
mutation sentence,It is also far more than what practically any administration in New Delhi can deliver .
mutation sentence,It is also far more than what any existing administration in New Delhi can deliver .
mutation sentence,It is also far more than what any elected administration in New Delhi can deliver .

original sentence,Its support base is much larger than what it seems .
wrong word,than 7
mutation sentence,Its support base is much larger than what exactly it seems .
mutation sentence,Its support base is much larger than what ever it seems .
mutation sentence,Its support base is much larger than what even it seems .

original sentence,Peter Dale Scott includes an account of how Terrell 's whistleblowing was stifled by them in his book Cocaine Politics .
wrong word,of 7
mutation sentence,Peter Dale Scott includes an account of how Terrell Owens 's whistleblowing was stifled by them in his book Cocaine Politics .
mutation sentence,Peter Dale Scott includes an account of how Terrell Davis 's whistleblowing was stifled by them in his book Cocaine Politics .
mutation sentence,Peter Dale Scott includes an account of how Terrell Scott 's whistleblowing was stifled by them in his book Cocaine Politics .
mutation sentence,Peter Dale Scott includes an account of how Terrell Freeman 's whistleblowing was stifled by them in his book Cocaine Politics .
mutation sentence,Peter Dale Scott includes an account of how Terrell Jackson 's whistleblowing was stifled by them in his book Cocaine Politics .
mutation sentence,Peter Dale Scott includes an account of how Terrell Brown 's whistleblowing was stifled by them in his book Cocaine Politics .
mutation sentence,Peter Dale Scott includes an account of how Terrell Williams 's whistleblowing was stifled by them in his book Cocaine Politics .

original sentence,"+ As the implications of the Andaman Islands situation sink in , Indian intelligence has inevitably come under scrutiny ."
wrong word,As 2
mutation sentence,"+ As the implications [ of the Andaman Islands situation sink in , Indian intelligence has inevitably come under scrutiny ."

original sentence,The charges that they have put some vets up to making against Kerry are false and can be demonstrated by the historical record to be false .
wrong word,to 10
mutation sentence,The charges that they have put some vets up to making runs against Kerry are false and can be demonstrated by the historical record to be false .

original sentence,"Though '' decided '' is probably not the right word , since from the day they were born , these girls and boys were not taught to think for themselves but to blindly follow their leaders ."
wrong word,since 12
mutation sentence,"Though '' decided '' is probably not the right word , since from the first day they were born , these girls and boys were not taught to think for themselves but to blindly follow their leaders ."

original sentence,These words are much more dangerous than many people realize .
wrong word,than 7
mutation sentence,These words are much more dangerous than many educated people realize .

original sentence,"By the way , Cullen and Dykman is sending copies of what we are doing to Melanie Gray ."
wrong word,of 11
mutation sentence,"By the way , Cullen and Dykman is sending copies of what exactly we are doing to Melanie Gray ."
mutation sentence,"By the way , Cullen and Dykman is sending copies of what all we are doing to Melanie Gray ."
mutation sentence,"By the way , Cullen and Dykman is sending copies of what else we are doing to Melanie Gray ."
mutation sentence,"By the way , Cullen and Dykman is sending copies of what ever we are doing to Melanie Gray ."
mutation sentence,"By the way , Cullen and Dykman is sending copies of what really we are doing to Melanie Gray ."

original sentence,I 'm very proud of what we 've done .
wrong word,of 5
mutation sentence,I 'm very proud of what together we 've done .
mutation sentence,I 'm very proud of what exactly we 've done .

original sentence,"I can print it here , initial it , and fax it to whomever you want ."
wrong word,to 13
mutation sentence,"I can print it here , initial it , and fax it to whomever else you want ."
mutation sentence,"I can print it here , initial it , and fax it to whomever ever you want ."
mutation sentence,"I can print it here , initial it , and fax it to whomever that you want ."

original sentence,I agree with what the concern is below .
wrong word,with 3
mutation sentence,I agree with what the immediate concern is below .

original sentence,It looks like the 2 - day L/C issue is an issue .
wrong word,like 3
mutation sentence,It looks like the 2 % - day L/C issue is an issue .

original sentence,"Since the bankruptcy filing , vendors have been very reluctant to ship material prior to it being prepaid ( Daniels , Fisher , Rosemont , other ) ."
wrong word,to 15
mutation sentence,"Since the bankruptcy filing , vendors have been very reluctant to ship material prior to it not being prepaid ( Daniels , Fisher , Rosemont , other ) ."
mutation sentence,"Since the bankruptcy filing , vendors have been very reluctant to ship material prior to it all being prepaid ( Daniels , Fisher , Rosemont , other ) ."
mutation sentence,"Since the bankruptcy filing , vendors have been very reluctant to ship material prior to it potentially being prepaid ( Daniels , Fisher , Rosemont , other ) ."
mutation sentence,"Since the bankruptcy filing , vendors have been very reluctant to ship material prior to it ever being prepaid ( Daniels , Fisher , Rosemont , other ) ."

original sentence,"I have written a lot recently about healing the self so today here are a few words on healing our collective body , mind and soul ."
wrong word,on 18
mutation sentence,"I have written a lot recently about healing the self so today here are a few words on healing with our collective body , mind and soul ."

original sentence,This is a $ 200 million increase over what NASA received for fiscal year 2004 .
wrong word,over 8
mutation sentence,This is a $ 200 million increase over what funding NASA received for fiscal year 2004 .

original sentence,""" The Senate Appropriations Committee used a somewhat controversial technique Tuesday to increase NASA 's fiscal year 2005 budget by $ 200 million over what President Bush requested ."
wrong word,over 24
mutation sentence,""" The Senate Appropriations Committee used a somewhat controversial technique Tuesday to increase NASA 's fiscal year 2005 budget by $ 200 million over what outgoing President Bush requested ."

original sentence,PLEASE REMEMBER that this program remains successful because of the honesty and integrity of the participants and by their carefully adhering to directions .
wrong word,by 18
mutation sentence,PLEASE REMEMBER that this program remains successful because of the honesty and integrity of the participants and by their most carefully adhering to directions .
mutation sentence,PLEASE REMEMBER that this program remains successful because of the honesty and integrity of the participants and by their so carefully adhering to directions .
mutation sentence,PLEASE REMEMBER that this program remains successful because of the honesty and integrity of the participants and by their carefully adhering to my directions .

original sentence,"As 2005 progresses , the road ahead will become clearer ."
wrong word,As 1
mutation sentence,"As 2005 further progresses , the road ahead will become clearer ."

original sentence,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles ."
wrong word,for 43
mutation sentence,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long however , for the Spaniard developed so much affectation & bombast that he became unpopular in Court circles ."
mutation sentence,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the young Spaniard developed so much affectation & bombast that he became unpopular in Court circles ."
mutation sentence,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the old Spaniard developed so much affectation & bombast that he became unpopular in Court circles ."
mutation sentence,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the poor Spaniard developed so much affectation & bombast that he became unpopular in Court circles ."
mutation sentence,"A Spanish refugee , ANTONIO PEREZ , visited England in 1593 and became acquainted with Francis & ANTHONY Bacon , with whom for a time he seems to have been on terms of intimacy , which did not last very long , for the Spaniard had developed so much affectation & bombast that he became unpopular in Court circles ."

original sentence,The question must be put as directly as possible : what manner of maniac would undertake a path so fraught with peril and potential economic catastrophe ?
wrong word,as 8
mutation sentence,The question must be put as directly as possible : But what manner of maniac would undertake a path so fraught with peril and potential economic catastrophe ?
mutation sentence,The question must be put as directly as possible : but what manner of maniac would undertake a path so fraught with peril and potential economic catastrophe ?

original sentence,I just want an e-reader that does a little bit more than just read .
wrong word,than 12
mutation sentence,I just want an e-reader that does a little bit more than just read stories .

original sentence,"Bladder or Urinary tract infections are two common ones , but these usually are frequent visits , with small amounts of urine being passed ."
wrong word,with 18
mutation sentence,"Bladder or Urinary tract infections are two common ones , but these usually are frequent visits , with small amounts of urine often being passed ."
mutation sentence,"Bladder or Urinary tract infections are two common ones , but these usually are frequent visits , with small amounts of urine frequently being passed ."
mutation sentence,"Bladder or Urinary tract infections are two common ones , but these usually are frequent visits , with small amounts of urine regularly being passed ."
mutation sentence,"Bladder or Urinary tract infections are two common ones , but these usually are frequent visits , with small amounts of urine only being passed ."

original sentence,Crest : Chicks could also develop a small crest due to this being another incomplete dominate gene .
wrong word,to 11
mutation sentence,Crest : Chicks could also develop a small crest due to this gene being another incomplete dominate gene .

original sentence,My opinion - take it for what it 's worth … :-)
wrong word,for 6
mutation sentence,My opinion - take it for what exactly it 's worth … :-)

original sentence,Does your budget limit you to how long you can stay in each place ?
wrong word,to 6
mutation sentence,Does your budget limit you to how very long you can stay in each place ?

original sentence,Is it normal for dogs to throw up blood while having gastroenteritis ?
wrong word,for 4
mutation sentence,Is it normal for dogs not to throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to accidentally throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to not throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to repeatedly throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to occasionally throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to constantly throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to frequently throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to suddenly throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to intentionally throw up blood while having gastroenteritis ?
mutation sentence,Is it normal for dogs to deliberately throw up blood while having gastroenteritis ?

original sentence,"Before Tet , the war was unpopular but tolerable to the majority of Americans in that the loss of American lives was seen as the cost of subduing the VC and NVA ."
wrong word,in 15
mutation sentence,"Before Tet , the war was unpopular but tolerable to the majority of Americans in that all the loss of American lives was seen as the cost of subduing the VC and NVA ."

original sentence,"Ireland receives a lot of rain , with certain areas getting a soaking as many as 270 days of the year ."
wrong word,with 8
mutation sentence,"Ireland receives a lot of rain , with certain mountain areas getting a soaking as many as 270 days of the year ."
mutation sentence,"Ireland receives a lot of rain , with certain areas often getting a soaking as many as 270 days of the year ."
mutation sentence,"Ireland receives a lot of rain , with certain areas reportedly getting a soaking as many as 270 days of the year ."

original sentence,MSU does a lot of EPM studies because of how common it is here .
wrong word,of 9
mutation sentence,MSU does a lot of EPM studies because of how very common it is here .
mutation sentence,MSU does a lot of EPM studies because of how relatively common it is here .
mutation sentence,MSU does a lot of EPM studies because of how more common it is here .
mutation sentence,MSU does a lot of EPM studies because of how extremely common it is here .
mutation sentence,MSU does a lot of EPM studies because of how fairly common it is here .
mutation sentence,MSU does a lot of EPM studies because of how widely common it is here .
mutation sentence,MSU does a lot of EPM studies because of how highly common it is here .

original sentence,It is a great course for local golfers to be proud of and all the comments in 2008 have been very positive !!
wrong word,for 6
mutation sentence,It is a great course for local area golfers to be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local ladies golfers to be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local golfers to always be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local golfers to really be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local golfers to truly be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local golfers to still be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local golfers to also be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local golfers to all be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local golfers to absolutely be proud of and all the comments in 2008 have been very positive !!
mutation sentence,It is a great course for local golfers to both be proud of and all the comments in 2008 have been very positive !!

original sentence,"It is hard to find ... and the mexican food is bland , almost equivalent to eating out of a can ."
wrong word,to 16
mutation sentence,"It is hard to find ... and the mexican food is bland , almost equivalent to eating soda out of a can ."
mutation sentence,"It is hard to find ... and the mexican food is bland , almost equivalent to eating beer out of a can ."
mutation sentence,"It is hard to find ... and the mexican food is bland , almost equivalent to eating beans out of a can ."

original sentence,The whole experience shows a hotel managed by what must be a 2 star hotel manager .
wrong word,by 8
mutation sentence,The above whole experience shows a hotel managed by what must be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what really must be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what surely must be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what you must be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what clearly must be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what normally must be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what obviously must be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what must normally be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what must probably be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what must usually be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what must clearly be a 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what must be a certified 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what must be a qualified 2 star hotel manager .
mutation sentence,The whole experience shows a hotel managed by what must be a respected 2 star hotel manager .

original sentence,Looks like there 's a lot of talent in this place .
wrong word,like 2
mutation sentence,Looks like there sure 's a lot of talent in this place .

original sentence,after finding the car i wanted they took the time to go over each step and making it as painless as possible .
wrong word,as 21
mutation sentence,after finding the car i wanted they took the time to go over each step and making it as painless as possible etc .
mutation sentence,after finding the car i wanted they took the time to go over each step and making it as painless as possible themselves .

original sentence,Going back after graduating you r told you get a discount on services nope you do nt .
wrong word,after 3
mutation sentence,Going back after graduating . you r told you get a discount on services nope you do nt .

original sentence,"The price was actually lower than what I had anticipated and used to compared to other places , plus he showed me the work he did when I came in to pick up the car ."
wrong word,than 6
mutation sentence,"The price was actually lower than what even I had anticipated and used to compared to other places , plus he showed me the work he did when I came in to pick up the car ."
mutation sentence,"The price was actually lower than what exactly I had anticipated and used to compared to other places , plus he showed me the work he did when I came in to pick up the car ."

original sentence,They also got my friend s order mixed up and wanted to charger her $ 10 more than what she had wanted .
wrong word,than 18
mutation sentence,They also got my friend s order mixed up and wanted to charger her $ 10 more than what ever she had wanted .
mutation sentence,They also got my friend s order mixed up and wanted to charger her $ 10 more than what even she had wanted .
mutation sentence,They also got my friend s order mixed up and wanted to charger her $ 10 more than what exactly she had wanted .
mutation sentence,They also got my friend s order mixed up and wanted to charger her $ 10 more than what really she had wanted .
mutation sentence,They also got my friend s order mixed up and wanted to charger her $ 10 more than what actually she had wanted .
mutation sentence,They also got my friend s order mixed up and wanted to charger her $ 10 more than what originally she had wanted .

original sentence,"I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared ."
wrong word,than 20
mutation sentence,"I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what exactly I paid to have the original return prepared ."
mutation sentence,"I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what actually I paid to have the original return prepared ."

original sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what they see when their dogs meet other dogs ."
wrong word,of 29
mutation sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what exactly they see when their dogs meet other dogs ."
mutation sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what else they see when their dogs meet other dogs ."
mutation sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what they will see when their dogs meet other dogs ."
mutation sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what they should see when their dogs meet other dogs ."
mutation sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what they can see when their dogs meet other dogs ."
mutation sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what they might see when their dogs meet other dogs ."
mutation sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what they may see when their dogs meet other dogs ."
mutation sentence,"But I 've done hundreds of dog introductions myself ( another place , I do n't work here ) , and owners can have unrealistic expectations and views of what they would see when their dogs meet other dogs ."



"pos from 从句连词 to 副词
"
original sentence,"Some conservationists want the protection extended so wolves can move into other states , including Colorado , Utah and Oregon , among others ."
wrong word,so 7
mutation sentence,"Some conservationists want the protection extended so wolves there can move into other states , including Colorado , Utah and Oregon , among others ."
mutation sentence,"Some conservationists want the protection extended so wolves worldwide can move into other states , including Colorado , Utah and Oregon , among others ."
mutation sentence,"Some conservationists want the protection extended so wolves elsewhere can move into other states , including Colorado , Utah and Oregon , among others ."

original sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes .
wrong word,so 17
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to some poor families so they can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to these poor families so they can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they too can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they better can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they themselves can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they still can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they more can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they all can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they also can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they alone can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they now can heat their homes .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes better .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes properly .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes adequately .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes efficiently .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes again .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes more .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes economically .
mutation sentence,$ 300 m - Amount cut from the federal programme that provides subsidies to poor families so they can heat their homes faster .

original sentence,"iw ould just stick him in the tank and let your snake have a nice hunt for once , snakes jaws detach for this sort of this thing , so why not give her a good hunt , but if you do want him knock him i d just throw him against the wall or something ,, lol i do nt know , i agree with you though throw him , haha"
wrong word,why 31
mutation sentence,"iw ould just stick him in the tank and let your snake have a nice hunt for once , snakes jaws detach for this sort of this thing , no so why not give her a good hunt , but if you do want him knock him i d just throw him against the wall or something ,, lol i do nt know , i agree with you though throw him , haha"
mutation sentence,"iw ould just stick him in the tank and let your snake have a nice hunt for once , snakes jaws detach for this sort of this thing , so why not give her a good hunt ? , but if you do want him knock him i d just throw him against the wall or something ,, lol i do nt know , i agree with you though throw him , haha"

original sentence,"The thing to do is to bring the right clothing with you , clothes so you can layer up if it is cold and take off layers when it warms up ."
wrong word,so 15
mutation sentence,"The thing to do is to bring all the right clothing with you , clothes so you can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring just the right clothing with you , clothes so you can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring only the right clothing with you , clothes so you can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right warm clothing with you , clothes so you can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you today , clothes so you can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you though , clothes so you can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you tomorrow , clothes so you can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you both can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you really can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you too can layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can just layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can only layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can still layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can quickly layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can always layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can easily layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can simply layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can not layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can both layer up if it is cold and take off layers when it warms up ."
mutation sentence,"The thing to do is to bring the right clothing with you , clothes so you can safely layer up if it is cold and take off layers when it warms up ."
