all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"Rather than only seeking to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than constantly seeking to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than genuinely seeking to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than necessarily seeking to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than continually seeking to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than seeking only to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than seeking instead to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than seeking solutions to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than seeking to simply find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than seeking to truly find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than seeking to find out any more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than seeking to find out much more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
wrong word,as
mutation sentence,"Rather than seeking to find out more through questions and learning ( actions viewed by them as also showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."
mutation sentence,"Rather than seeking to find out more through questions and learning ( actions viewed by them as often showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others ."

original sentence,"If they 're nice to your face , but talk bad about you behind your back like it 's their favourite hobby , then they probably have a problem with pride ."
wrong word,like
mutation sentence,"If they 're nice to your face , but talk bad about you behind your back like that it 's their favourite hobby , then they probably have a problem with pride ."
mutation sentence,"If they 're nice to your face , but talk bad about you behind your back like when it 's their favourite hobby , then they probably have a problem with pride ."

original sentence,"if the person you want to talk to does n't want to talk to you , s/he always has the option of simply not responding to your message , as , from your point of view , this is indistinguishable from him or her simply being away from the computer ."
wrong word,of
mutation sentence,"if the person you want to talk to does n't want to talk to you , s/he always has the option of your simply not responding to your message , as , from your point of view , this is indistinguishable from him or her simply being away from the computer ."

original sentence,"For example , after we 've opened up by asking about this person 's interest in the band in his / her username , it 's logical and reasonable to ask about this person 's musical likes and dislikes ."
wrong word,after
mutation sentence,"For example , after that we 've opened up by asking about this person 's interest in the band in his / her username , it 's logical and reasonable to ask about this person 's musical likes and dislikes ."

original sentence,Watch as the chemical compound creates a colorful glow .
wrong word,as
mutation sentence,Watch as all the chemical compound creates a colorful glow .

original sentence,You can establish you own rules as to how a player catches the snitch .
wrong word,to
mutation sentence,You can establish you own rules as to how a player ever catches the snitch .

original sentence,One option is to toast the quinoa before placing in the rice cooker .
wrong word,before
mutation sentence,One option is to toast the quinoa before its placing in the rice cooker .
mutation sentence,One option is to toast the quinoa before the placing in the rice cooker .



"pos from 从句连词 to 副词
"
original sentence,"However , a perceived lack of prestige , excitement , and originality of replication plagues L2 research ( Porte , 2012 ) , as it does other disciplines ( Berez-Kroeker et al. , 2017 ; Branco , Cohen , Vossen , Ide , & Calzolari , 2017 ; Chambers , 2017 ; Schmidt , 2009 ) , and these perceptions are thought to have caused , at least in part ( directly or indirectly ) , alleged low rates and a poor quality of published replication studies ."
wrong word,as
mutation sentence,"However , a perceived lack of prestige , excitement , and originality of replication plagues L2 research ( Porte , 2012 ) , as well it does other disciplines ( Berez-Kroeker et al. , 2017 ; Branco , Cohen , Vossen , Ide , & Calzolari , 2017 ; Chambers , 2017 ; Schmidt , 2009 ) , and these perceptions are thought to have caused , at least in part ( directly or indirectly ) , alleged low rates and a poor quality of published replication studies ."

original sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
wrong word,though
mutation sentence,"There Jerome learned Latin and even at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and then at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and also at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and maybe at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some classical Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek himself , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ * 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though was probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably with not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably certainly not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably perhaps not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably still not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably had not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not with the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not in the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not through the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the full familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the exact familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the same familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the deep familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the great familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the profound familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the extensive familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity even with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity whatsoever with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity fully with Greek literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek prose literature he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature that he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature which he would later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would often later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would always later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would sometimes later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would probably later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would only later claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later proudly claim to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim himself to have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to already have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to first have acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have first acquired as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired even as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired himself as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired only as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired there as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired just as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired when as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired later as a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as still a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as just a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as only a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as yet a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as such a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as but a schoolboy . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy himself . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy too . [ 12 ]"
mutation sentence,"There Jerome learned Latin and at least some Greek , [ 11 ] though probably not the familiarity with Greek literature he would later claim to have acquired as a schoolboy . [ ¶ 12 ]"

original sentence,She opens the garage door so I can get in .
wrong word,so
mutation sentence,She opens up the garage door so I can get in .
mutation sentence,She opens the open garage door so I can get in .
mutation sentence,She opens the back garage door so I can get in .
mutation sentence,She opens the front garage door so I can get in .
mutation sentence,She opens the large garage door so I can get in .
mutation sentence,She opens the small garage door so I can get in .
mutation sentence,She opens the closed garage door so I can get in .
mutation sentence,She opens the big garage door so I can get in .
mutation sentence,She opens the old garage door so I can get in .
mutation sentence,She opens the huge garage door so I can get in .
mutation sentence,She opens the automatic garage door so I can get in .
mutation sentence,She opens the garage entrance door so I can get in .
mutation sentence,She opens the garage side door so I can get in .
mutation sentence,She opens the garage access door so I can get in .
mutation sentence,She opens the garage sliding door so I can get in .
mutation sentence,She opens the garage entry door so I can get in .
mutation sentence,She opens the garage exit door so I can get in .
mutation sentence,She opens the garage door so I finally can get in .
mutation sentence,She opens the garage door so I really can get in .
mutation sentence,She opens the garage door so I too can get in .
mutation sentence,She opens the garage door so I actually can get in .
mutation sentence,She opens the garage door so I just can get in .
mutation sentence,She opens the garage door so I probably can get in .
mutation sentence,She opens the garage door so I two can get in .
mutation sentence,She opens the garage door so I all can get in .
mutation sentence,She opens the garage door so I can finally get in .
mutation sentence,She opens the garage door so I can just get in .
mutation sentence,She opens the garage door so I can actually get in .
mutation sentence,She opens the garage door so I can quickly get in .
mutation sentence,She opens the garage door so I can also get in .
mutation sentence,She opens the garage door so I can both get in .
mutation sentence,She opens the garage door so I can all get in .
mutation sentence,She opens the garage door so I can get back in .
mutation sentence,She opens the garage door so I can get it in .
mutation sentence,She opens the garage door so I can get her in .
mutation sentence,She opens the garage door so I can get us in .
mutation sentence,She opens the garage door so I can get myself in .
mutation sentence,She opens the garage door so I can get right in .
mutation sentence,She opens the garage door so I can get in first .
mutation sentence,She opens the garage door so I can get in too .

original sentence,"My house had survived the war with all its brown clay walls intact , though the garden and the courtyard were a heap of blackened rubble ."
wrong word,though
mutation sentence,"My house had survived the war with all its brown clay walls intact , though today the garden and the courtyard were a heap of blackened rubble ."

original sentence,"Silent and sparkling , bright and baleful , those moon-cursed waters hurried I knew not whither ; whilst from the embowered banks white lotos-blossoms fluttered one by one in the opiate night-wind and dropped despairingly into the stream , swirling away horribly under the arched , carven bridge , and staring back with the sinister resignation of calm , dead faces ."
wrong word,whither
mutation sentence,"Silent and sparkling , bright and baleful , those moon-cursed waters hurried I knew but not whither ; whilst from the embowered banks white lotos-blossoms fluttered one by one in the opiate night-wind and dropped despairingly into the stream , swirling away horribly under the arched , carven bridge , and staring back with the sinister resignation of calm , dead faces ."
mutation sentence,"Silent and sparkling , bright and baleful , those moon-cursed waters hurried I knew not whither were ; whilst from the embowered banks white lotos-blossoms fluttered one by one in the opiate night-wind and dropped despairingly into the stream , swirling away horribly under the arched , carven bridge , and staring back with the sinister resignation of calm , dead faces ."
mutation sentence,"Silent and sparkling , bright and baleful , those moon-cursed waters hurried I knew not whither was ; whilst from the embowered banks white lotos-blossoms fluttered one by one in the opiate night-wind and dropped despairingly into the stream , swirling away horribly under the arched , carven bridge , and staring back with the sinister resignation of calm , dead faces ."

original sentence,"I 've been doing this professionally since I was in my twenties , and before that since I was sixteen doing little tidbit poetry readings in coffeehouses ."
wrong word,since
mutation sentence,"I 've been doing this professionally since I was in my twenties , and before that since before I was sixteen doing little tidbit poetry readings in coffeehouses ."

original sentence,is there anything similar with The Onion where they continually revisit a topic or person ?
wrong word,where
mutation sentence,is there anything similar with The Onion where do they continually revisit a topic or person ?
mutation sentence,is there anything similar with The Onion where are they continually revisit a topic or person ?
mutation sentence,is there anything similar with The Onion where would they continually revisit a topic or person ?
mutation sentence,is there anything similar with The Onion where will they continually revisit a topic or person ?
mutation sentence,is there anything similar with The Onion where does they continually revisit a topic or person ?
mutation sentence,is there anything similar with The Onion where have they continually revisit a topic or person ?

original sentence,"Wikinews provides additional video , audio and photographs so our readers may learn more ."
wrong word,so
mutation sentence,"Wikinews provides additional video , audio and photographs so our online readers may learn more ."
mutation sentence,"Wikinews provides additional video , audio and photographs so our interested readers may learn more ."
mutation sentence,"Wikinews provides additional video , audio and photographs so our readers today may learn more ."

original sentence,"Like other cities in the so-called "" rust belt “ , Cleveland has endured growing pains as it makes its transition from a manufacturing-based economy ."
wrong word,as
mutation sentence,"Like other cities in the so-called "" rust belt “ , Cleveland has endured growing pains as well it makes its transition from a manufacturing-based economy ."

original sentence,The local rum distilleries offer tours ( check for opening times as they may very from season to season ) which are certainly worth the while since rum production is a very integral part of Guadeloupe 's economy .
wrong word,as
mutation sentence,The local rum distilleries offer tours ( check for opening times as well they may very from season to season ) which are certainly worth the while since rum production is a very integral part of Guadeloupe 's economy .

original sentence,"When you see the first green tendrils push up through the soil , it 's time to remove the plastic wrap ."
wrong word,When
mutation sentence,"When do you see the first green tendrils push up through the soil , it 's time to remove the plastic wrap ."

original sentence,"If someone asks you why you pushed all the buttons , you can honestly say , "" It was just a joke ! """
wrong word,why
mutation sentence,"If someone asks you why have you pushed all the buttons , you can honestly say , "" It was just a joke ! """
mutation sentence,"If someone asks you why had you pushed all the buttons , you can honestly say , "" It was just a joke ! """
mutation sentence,"If someone asks you why did you pushed all the buttons , you can honestly say , "" It was just a joke ! """

original sentence,How to Flirt Through Instant Messaging
wrong word,How
mutation sentence,How Not to Flirt Through Instant Messaging
mutation sentence,How not to Flirt Through Instant Messaging

original sentence,"Make sure you practice saying and spelling out many basic words in your language , English examples : is , who , when , of , why , if , what , where , can , may , etc ."
wrong word,why
mutation sentence,"Make sure you practice saying and spelling out many basic words in your language , English examples : is , who , when , of , why ? , if , what , where , can , may , etc ."
mutation sentence,"Make sure you practice saying and spelling out many basic words in your language , English examples : is , who , when , of , why , even if , what , where , can , may , etc ."

original sentence,They do check the cart as you leave so do n't try to sneak anything past them .
wrong word,as
mutation sentence,They do check the cart as well you leave so do n't try to sneak anything past them .



"pos from 从句连词 to 助词
"


"pos from 从句连词 to 并列连词
"


"pos from 从句连词 to 定冠
"


"pos from 从句连词 to 感叹
"


"pos from 从句连词 to 名词
"
original sentence,"Silent and sparkling , bright and baleful , those moon-cursed waters hurried I knew not whither ; whilst from the embowered banks white lotos-blossoms fluttered one by one in the opiate night-wind and dropped despairingly into the stream , swirling away horribly under the arched , carven bridge , and staring back with the sinister resignation of calm , dead faces ."
wrong word,whither
mutation sentence,"Silent and sparkling , bright and baleful , those moon-cursed waters hurried I knew not the whither ; whilst from the embowered banks white lotos-blossoms fluttered one by one in the opiate night-wind and dropped despairingly into the stream , swirling away horribly under the arched , carven bridge , and staring back with the sinister resignation of calm , dead faces ."



"pos from 从句连词 to 数字
"


"pos from 从句连词 to 功能
"


"pos from 从句连词 to 代词
"
original sentence,"Jenna 's mother was unemployed at the time that Jenna 's first video went viral , and was concerned that their content might put off potential employers . [ 7 ]"
wrong word,that
mutation sentence,"Jenna 's mother was unemployed at the time that young Jenna 's first video went viral , and was concerned that their content might put off potential employers . [ 7 ]"

original sentence,"The result that healthy ants die sooner when ingesting ROS [ Reactive Oxygen Species , the group of chemicals that includes hydrogen peroxide ] but infected ants die less was obtained in another way ( as you have to ' force feed ' the ROS , as healthy ants , when given the choice , ignore that food-source . )"
wrong word,that
mutation sentence,"The same result that healthy ants die sooner when ingesting ROS [ Reactive Oxygen Species , the group of chemicals that includes hydrogen peroxide ] but infected ants die less was obtained in another way ( as you have to ' force feed ' the ROS , as healthy ants , when given the choice , ignore that food-source . )"
mutation sentence,"The result that some healthy ants die sooner when ingesting ROS [ Reactive Oxygen Species , the group of chemicals that includes hydrogen peroxide ] but infected ants die less was obtained in another way ( as you have to ' force feed ' the ROS , as healthy ants , when given the choice , ignore that food-source . )"
mutation sentence,"The result that even healthy ants die sooner when ingesting ROS [ Reactive Oxygen Species , the group of chemicals that includes hydrogen peroxide ] but infected ants die less was obtained in another way ( as you have to ' force feed ' the ROS , as healthy ants , when given the choice , ignore that food-source . )"



"pos from 从句连词 to 特指名词
"


"pos from 从句连词 to 标点
"


"pos from 从句连词 to 从句连词
"


"pos from 从句连词 to 符号
"


"pos from 从句连词 to 动词
"


"pos from 从句连词 to 其他
"


"pos from 符号 to 形容
"


"pos from 符号 to 介词
"


"pos from 符号 to 副词
"


"pos from 符号 to 助词
"


"pos from 符号 to 并列连词
"


"pos from 符号 to 定冠
"


"pos from 符号 to 感叹
"


"pos from 符号 to 名词
"


"pos from 符号 to 数字
"


"pos from 符号 to 功能
"


"pos from 符号 to 代词
"


"pos from 符号 to 特指名词
"


"pos from 符号 to 标点
"
original sentence,It is important to recognize that the specific format of the north-south numbered street names is North / South 145th East / West Avenue .
wrong word,/
mutation sentence,It is important to recognize that the specific format of the north-south numbered street names is the North / South 145th East / West Avenue .
mutation sentence,It is important to recognize that the specific format of the north-south numbered street names is a North / South 145th East / West Avenue .



"pos from 符号 to 从句连词
"


"pos from 符号 to 符号
"


"pos from 符号 to 动词
"


"pos from 符号 to 其他
"


"pos from 动词 to 形容
"
original sentence,"The gingerbread batter bowl could wait a day , even though it would take longer to clean tomorrow ."
wrong word,clean
mutation sentence,"The gingerbread batter bowl could wait a day , even though it would take longer to be clean tomorrow ."

original sentence,"They disappeared immediately , drunk down into the mineral silence ."
wrong word,drunk
mutation sentence,"They disappeared immediately , drunk straight down into the mineral silence ."

original sentence,He soon came back and gave me the good news that I actually had n’t overslept ; all I ’d done was miss breakfast : they had n’t wanted to wake an old man who needed his rest .
wrong word,overslept
mutation sentence,He soon came back and gave me the good news that I actually had n’t quite overslept ; all I ’d done was miss breakfast : they had n’t wanted to wake an old man who needed his rest .

original sentence,In a recently-accepted Evolution paper Bos and colleagues describe ants appearing to self-medicate .
wrong word,self-medicate
mutation sentence,In a recently-accepted Evolution paper Bos and colleagues describe ants appearing to be self-medicate .

original sentence,"So daytime events will be shown live in the United States in the middle of the night , and evening prime-time events will be shown — indeed live — in the morning U.S. time ."
wrong word,live
mutation sentence,"So daytime events will be shown live in the United States in the middle of the night , and evening prime-time events will be shown ( — indeed live — in the morning U.S. time ."

original sentence,"I like that something will be a bit of secret , or even unreliable narrator : someone tells something and first you trust him but then you read more and you become thrilled by everything ."
wrong word,like
mutation sentence,"I am like that something will be a bit of secret , or even unreliable narrator : someone tells something and first you trust him but then you read more and you become thrilled by everything ."

original sentence,"That 's a sign of arrogance , since it is very hard to be a truly good friend to someone who 's stuck on themselves ."
wrong word,stuck
mutation sentence,"That 's a sign of arrogance , since it is very hard to be a truly good friend to someone who 's so stuck on themselves ."

original sentence,"Keep watering the sprouts twice daily , never letting the soil dry out ."
wrong word,dry
mutation sentence,"Keep watering the sprouts twice daily , never letting the soil below dry out ."

original sentence,"If you 're dead set on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
wrong word,set
mutation sentence,"If you 're dead set now on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."
mutation sentence,"If you 're dead set not on starting your own glowstick business ( worse ideas exist ) , try websites like Alfa Aesar [ 1 ] or Sigma Aldrich [ 2 ] for supplies ."

original sentence,"For example : austere , acrimony , ebullient , embolden ; in this case , the vowel A might carry with it a negative meaning , whereas E would be positive ."
wrong word,embolden
mutation sentence,"For this example : austere , acrimony , ebullient , embolden ; in this case , the vowel A might carry with it a negative meaning , whereas E would be positive ."



"pos from 动词 to 介词
"


"pos from 动词 to 副词
"


"pos from 动词 to 助词
"
original sentence,"Thus , our overall aim is to provide conceptual clarification and an empirical base for future discussion and production of replication studies , with a view to improving the amount and quality of L2 replication research ."
wrong word,is
mutation sentence,"Thus , our overall aim is simply to provide conceptual clarification and an empirical base for future discussion and production of replication studies , with a view to improving the amount and quality of L2 replication research ."
mutation sentence,"Thus , our overall aim is today to provide conceptual clarification and an empirical base for future discussion and production of replication studies , with a view to improving the amount and quality of L2 replication research ."

original sentence,"One caveat , however , is that our approach uses tail reduction as the mechanism for CoM displacement despite it has been recently shown that the evolutionary change in CoM position was driven instead by forelimb enlargement [ 8 ] ."
wrong word,is
mutation sentence,"One caveat , however , is in that our approach uses tail reduction as the mechanism for CoM displacement despite it has been recently shown that the evolutionary change in CoM position was driven instead by forelimb enlargement [ 8 ] ."
mutation sentence,"One caveat , however , is simply that our approach uses tail reduction as the mechanism for CoM displacement despite it has been recently shown that the evolutionary change in CoM position was driven instead by forelimb enlargement [ 8 ] ."
mutation sentence,"One caveat , however , is however that our approach uses tail reduction as the mechanism for CoM displacement despite it has been recently shown that the evolutionary change in CoM position was driven instead by forelimb enlargement [ 8 ] ."
mutation sentence,"One caveat , however , is still that our approach uses tail reduction as the mechanism for CoM displacement despite it has been recently shown that the evolutionary change in CoM position was driven instead by forelimb enlargement [ 8 ] ."
mutation sentence,"One caveat , however , is not that our approach uses tail reduction as the mechanism for CoM displacement despite it has been recently shown that the evolutionary change in CoM position was driven instead by forelimb enlargement [ 8 ] ."
mutation sentence,"One caveat , however , is perhaps that our approach uses tail reduction as the mechanism for CoM displacement despite it has been recently shown that the evolutionary change in CoM position was driven instead by forelimb enlargement [ 8 ] ."

original sentence,"What is known is that five days before his death , he wrote a letter to Chevalier which clearly alludes to a broken love affair . [ 7 ]"
wrong word,is
mutation sentence,"What is known is only that five days before his death , he wrote a letter to Chevalier which clearly alludes to a broken love affair . [ 7 ]"
mutation sentence,"What is known is however that five days before his death , he wrote a letter to Chevalier which clearly alludes to a broken love affair . [ 7 ]"
mutation sentence,"What is known is also that five days before his death , he wrote a letter to Chevalier which clearly alludes to a broken love affair . [ 7 ]"
mutation sentence,"What is known is simply that five days before his death , he wrote a letter to Chevalier which clearly alludes to a broken love affair . [ 7 ]"
mutation sentence,"What is known is that five days shortly before his death , he wrote a letter to Chevalier which clearly alludes to a broken love affair . [ 7 ]"
mutation sentence,"What is known is that five days just before his death , he wrote a letter to Chevalier which clearly alludes to a broken love affair . [ 7 ]"
mutation sentence,"What is known is that five days right before his death , he wrote a letter to Chevalier which clearly alludes to a broken love affair . [ 7 ]"

original sentence,"For however imaginary that memory was , it was also a part of his love for his grandmother ."
wrong word,was
mutation sentence,"For however imaginary that memory was , perhaps it was also a part of his love for his grandmother ."
mutation sentence,"For however imaginary that memory was , somehow it was also a part of his love for his grandmother ."
