all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,How to Not Pack Your Possessions When Moving

original sentence,How to Cope With a Double Parachute Failure
wrong word,How
mutation sentence,How Not to Cope With a Double Parachute Failure
mutation sentence,How to Not Cope With a Double Parachute Failure
mutation sentence,How to Really Cope With a Double Parachute Failure

original sentence,this is why hooking your arms through the harness is essential .
wrong word,why
mutation sentence,this is why hooking your arms together through the harness is essential .

original sentence,How to Play a Real-Life Game of Quidditch
wrong word,How
mutation sentence,How Not to Play a Real-Life Game of Quidditch
mutation sentence,How not to Play a Real-Life Game of Quidditch
mutation sentence,How to Not Play a Real-Life Game of Quidditch



"pos from 从句连词 to 助词
"


"pos from 从句连词 to 并列连词
"


"pos from 从句连词 to 定冠
"


"pos from 从句连词 to 感叹
"


"pos from 从句连词 to 名词
"


"pos from 从句连词 to 数字
"


"pos from 从句连词 to 功能
"


"pos from 从句连词 to 代词
"
original sentence,"Since conflicts of interest are a reason to discount expertise , it is incumbent on me to note that I have published in Frontiers journals on several occasions ."
wrong word,that
mutation sentence,"Since conflicts of interest are a reason to discount expertise , it is incumbent on me to note here that I have published in Frontiers journals on several occasions ."

original sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that there are universal words is extremely small ."
wrong word,that
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that indeed there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that actually there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that together there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that even there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that truly there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that ultimately there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that collectively there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that simultaneously there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that somewhere there are universal words is extremely small ."
mutation sentence,"It follows from these two basic principles – the ‘ arbitrariness of the sign ’ , and the ‘ selectiveness of particular sound systems ’ – that the words that exist in the world 's languages should sound quite different from each other , and that the likelihood that really there are universal words is extremely small ."

original sentence,Frank Rack got in touch after they returned from Antarctica in hopes that I could help with an identification on the anemone .
wrong word,that
mutation sentence,Frank Rack got in touch after they returned from Antarctica in hopes that possibly I could help with an identification on the anemone .
mutation sentence,Frank Rack got in touch after they returned from Antarctica in hopes that I myself could help with an identification on the anemone .

original sentence,The team was n't so far ahead that we knew .
wrong word,that
mutation sentence,The team was n't so far out ahead that we knew .
mutation sentence,The team was n't so far yet ahead that we knew .
mutation sentence,The team was n't so far straight ahead that we knew .

original sentence,"Despite the common perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
wrong word,that
mutation sentence,"Despite all the common perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the now common perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common local perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common popular perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common urban perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common national perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common regional perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common cultural perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that downtown Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that East Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Greater Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Downtown Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that suburban Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that central Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that metropolitan Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that greater Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland now is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is primarily an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is mostly an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is mainly an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is predominantly an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is largely an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is only an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is essentially an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is just an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is merely an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is an industrial town proper , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is an industrial town , just beyond are the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is an industrial town , just beyond is the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is an industrial town , just beyond the automotive and steel plants , only a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , Canada ) ."
mutation sentence,"Despite the common perception that Cleveland is an industrial town , just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the Cuyahoga River on the southern shore of Lake Erie ( often marvelled over by visitors who are surprised if you ca n't see the other side , i.e. , Canada ) ."

original sentence,"They compensate for this by creating the impression that they have a lot of friends - they have a ' quantity , not quality ' mentality ."
wrong word,that
mutation sentence,"They compensate for this by creating the impression that they also have a lot of friends - they have a ' quantity , not quality ' mentality ."
mutation sentence,"They compensate for this by creating the impression that they do have a lot of friends - they have a ' quantity , not quality ' mentality ."
mutation sentence,"They compensate for this by creating the impression that they have quite a lot of friends - they have a ' quantity , not quality ' mentality ."
mutation sentence,"They compensate for this by creating the impression that they have a lot of friends around - they have a ' quantity , not quality ' mentality ."

original sentence,There is a minuscule chance that your impact will result in non-life-threatening injuries ;
wrong word,that
mutation sentence,There is a minuscule theoretical chance that your impact will result in non-life-threatening injuries ;



"pos from 从句连词 to 特指名词
"


"pos from 从句连词 to 标点
"


"pos from 从句连词 to 从句连词
"


"pos from 从句连词 to 符号
"


"pos from 从句连词 to 动词
"


"pos from 从句连词 to 其他
"


"pos from 符号 to 形容
"


"pos from 符号 to 介词
"


"pos from 符号 to 副词
"


"pos from 符号 to 助词
"


"pos from 符号 to 并列连词
"


"pos from 符号 to 定冠
"


"pos from 符号 to 感叹
"


"pos from 符号 to 名词
"
original sentence,"The beverage is priced at US $ 8.00 , and upon an order for it , the bartender will recount for the customer the definition of the santorum neologism ."
wrong word,$
mutation sentence,"The beverage is priced at US $ . 8.00 , and upon an order for it , the bartender will recount for the customer the definition of the santorum neologism ."

original sentence,"When applying to the Cuban Consulate by post , there is a new charge introduced in 2011 which is a £ 25 for a non-personal transaction ."
wrong word,£
mutation sentence,"When applying to the Cuban Consulate by post , there is a new charge introduced in 2011 which is a £ . 25 for a non-personal transaction ."

original sentence,Through them it may cost £ 20 in total per person .
wrong word,£
mutation sentence,Through them it may cost £ . 20 in total per person .



"pos from 符号 to 数字
"


"pos from 符号 to 功能
"


"pos from 符号 to 代词
"


"pos from 符号 to 特指名词
"


"pos from 符号 to 标点
"


"pos from 符号 to 从句连词
"


"pos from 符号 to 符号
"


"pos from 符号 to 动词
"


"pos from 符号 to 其他
"


"pos from 动词 to 形容
"
original sentence,"We describe the process for applying the operators and generating mutants , and present a case study where these mutation operators are applied to two real-world applications ."
wrong word,present
mutation sentence,"We describe the process for applying the operators and generating mutants , and present with a case study where these mutation operators are applied to two real-world applications ."

original sentence,"The magician behind the counter was wise enough not to sell it to me , but instead sold me two books which I still own today - "" Scarne on Card Tricks "" and "" Scarne on Magic Tricks "" ."
wrong word,own
mutation sentence,"The magician behind the counter was wise enough not to sell it to me , but instead sold me two books which are I still own today - "" Scarne on Card Tricks "" and "" Scarne on Magic Tricks "" ."

original sentence,People were encouraged to submit their designs online at www.flag.govt.nz and suggest what the flag should mean on www.standfor.co.nz .
wrong word,mean
mutation sentence,People were encouraged to submit their designs online at www.flag.govt.nz and suggest what the flag should be mean on www.standfor.co.nz .

original sentence,"There are also many nail salons , frozen yogurt shops , coffee shops and gas stations ."
wrong word,frozen
mutation sentence,"There are also many nail salons too , frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , many frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , several frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , some frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , small frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , large frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , various frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , two frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , numerous frozen yogurt shops , coffee shops and gas stations ."
mutation sentence,"There are also many nail salons , three frozen yogurt shops , coffee shops and gas stations ."

original sentence,"Do you always seem to cross paths with people who are stuck on themselves , intolerant of people different from them , rude or downright arrogant ?"
wrong word,stuck
mutation sentence,"Do you always seem to cross paths with people who are so stuck on themselves , intolerant of people different from them , rude or downright arrogant ?"
mutation sentence,"Do you always seem to cross paths with people who are too stuck on themselves , intolerant of people different from them , rude or downright arrogant ?"

original sentence,"When the plants become a few inches tall and their leaves mature , it 's time to transplant them to a larger container ."
wrong word,mature
mutation sentence,"When the plants become a few inches tall and their leaves are mature , it 's time to transplant them to a larger container ."
mutation sentence,"When the plants become a few inches tall and their leaves have mature , it 's time to transplant them to a larger container ."

original sentence,It is recommend that you use short words since they are commonly used .
wrong word,recommend
mutation sentence,It is highly recommend that you use short words since they are commonly used .
mutation sentence,It is very recommend that you use short words since they are commonly used .
mutation sentence,It is more recommend that you use short words since they are commonly used .

original sentence,"However , newsprint may smudge so use newspaper selectively ."
wrong word,smudge
mutation sentence,"However , newsprint may be smudge so use newspaper selectively ."

original sentence,Each task is then assigned an exact amount of time to complete .
wrong word,complete
mutation sentence,Each task is then assigned an exact amount of time to be complete .



"pos from 动词 to 介词
"


"pos from 动词 to 副词
"


"pos from 动词 to 助词
"
original sentence,"The central idea is to first apply rules to the smallest applicable unit , then to the smallest unit containing that one , and so on . [ 5 ]"
wrong word,is
mutation sentence,"The central idea is then to first apply rules to the smallest applicable unit , then to the smallest unit containing that one , and so on . [ 5 ]"
mutation sentence,"The central idea is simply to first apply rules to the smallest applicable unit , then to the smallest unit containing that one , and so on . [ 5 ]"
mutation sentence,"The central idea is therefore to first apply rules to the smallest applicable unit , then to the smallest unit containing that one , and so on . [ 5 ]"
mutation sentence,"The central idea is always to first apply rules to the smallest applicable unit , then to the smallest unit containing that one , and so on . [ 5 ]"
mutation sentence,"The central idea is not to first apply rules to the smallest applicable unit , then to the smallest unit containing that one , and so on . [ 5 ]"
mutation sentence,"The central idea is merely to first apply rules to the smallest applicable unit , then to the smallest unit containing that one , and so on . [ 5 ]"

original sentence,"I waited for her to say more , but she did n't ."
wrong word,did
mutation sentence,"I waited for her to say more , but she did not n't ."

original sentence,"I sure do , I sure do ."
wrong word,do
mutation sentence,"I sure do not , I sure do ."
mutation sentence,"I sure do , I sure do not ."

original sentence,"The hardest thing in running this business , which is why people ca n't do it , is the relationship that my wife has with the gals and with the customers ."
wrong word,do
mutation sentence,"The hardest thing in running this business , which is why people ca n't do like it , is the relationship that my wife has with the gals and with the customers ."

original sentence,And then when you do it in an asymptotic way is like you do n't look at the small details .
wrong word,is
mutation sentence,And then when you do it in an asymptotic way is just like you do n't look at the small details .
mutation sentence,And then when you do it in an asymptotic way is almost like you do n't look at the small details .
mutation sentence,And then when you do it in an asymptotic way is not like you do n't look at the small details .
mutation sentence,And then when you do it in an asymptotic way is you like you do n't look at the small details .
mutation sentence,And then when you do it in an asymptotic way is like if you do n't look at the small details .

original sentence,The cool breezes from the Gulf of Mexico drift into Mérida in the evenings and this is when many of the residents spend their time outdoors .
wrong word,is
mutation sentence,The cool breezes from the Gulf of Mexico drift into Mérida in the evenings and this is also when many of the residents spend their time outdoors .
mutation sentence,The cool breezes from the Gulf of Mexico drift into Mérida in the evenings and this is usually when many of the residents spend their time outdoors .
mutation sentence,The cool breezes from the Gulf of Mexico drift into Mérida in the evenings and this is generally when many of the residents spend their time outdoors .
mutation sentence,The cool breezes from the Gulf of Mexico drift into Mérida in the evenings and this is typically when many of the residents spend their time outdoors .
mutation sentence,The cool breezes from the Gulf of Mexico drift into Mérida in the evenings and this is normally when many of the residents spend their time outdoors .

original sentence,"Recent years are seeing a revival , and trendy hotels , bars , shops and restaurants are making it a place to be again ."
wrong word,be
mutation sentence,"Recent years are seeing a revival , and trendy hotels , bars , shops and restaurants are making this it a place to be again ."
mutation sentence,"Recent years are seeing a revival , and trendy hotels , bars , shops and restaurants are making it a fashionable place to be again ."
mutation sentence,"Recent years are seeing a revival , and trendy hotels , bars , shops and restaurants are making it a beautiful place to be again ."
mutation sentence,"Recent years are seeing a revival , and trendy hotels , bars , shops and restaurants are making it a place to actually be again ."
mutation sentence,"Recent years are seeing a revival , and trendy hotels , bars , shops and restaurants are making it a place to be again too ."
mutation sentence,"Recent years are seeing a revival , and trendy hotels , bars , shops and restaurants are making it a place to be again quickly ."

original sentence,"Even if it does , the chicken should n't suffer as long as you let it go soon afterward ."
wrong word,does
mutation sentence,"Even if it does not , the chicken should n't suffer as long as you let it go soon afterward ."



"pos from 动词 to 并列连词
"


"pos from 动词 to 定冠
"


"pos from 动词 to 感叹
"


"pos from 动词 to 名词
"
original sentence,"Since conflicts of interest are a reason to discount expertise , it is incumbent on me to note that I have published in Frontiers journals on several occasions ."
wrong word,note
mutation sentence,"Since conflicts of interest are a reason to discount expertise , it is incumbent on me to further note that I have published in Frontiers journals on several occasions ."

original sentence,"For example , pollution may result from attempts to game the systems put in place to track expertise ."
wrong word,game
mutation sentence,"For example , pollution may result from attempts to re game the systems put in place to track expertise ."

original sentence,"Reflection allows us to obtain the list of classes and methods of the SUT , so the user can decide the methods to wish the operators will be applied ."
wrong word,wish
mutation sentence,"Reflection allows us to obtain the list of classes and methods of the SUT , so the user can decide the methods to the wish the operators will be applied ."
mutation sentence,"Reflection allows us to obtain the list of classes and methods of the SUT , so the user can decide the methods to whose wish the operators will be applied ."
mutation sentence,"Reflection allows us to obtain the list of classes and methods of the SUT , so the user can decide the methods to their wish the operators will be applied ."

original sentence,"He was commissioned as a captain in the Corps of Engineers on April 3 , 1779 to rank from February 18 , 1778 ."
wrong word,rank
mutation sentence,"He was commissioned as a captain in the Corps of Engineers on April 3 , 1779 to a rank from February 18 , 1778 ."
mutation sentence,"He was commissioned as a captain in the Corps of Engineers on April 3 , 1779 to the rank from February 18 , 1778 ."
mutation sentence,"He was commissioned as a captain in the Corps of Engineers on April 3 , 1779 to that rank from February 18 , 1778 ."
mutation sentence,"He was commissioned as a captain in the Corps of Engineers on April 3 , 1779 to his rank from February 18 , 1778 ."

original sentence,"Hadid studied mathematics at the American University of Beirut before moving , in 1972 , to London to study at the Architectural Association School of Architecture ."
wrong word,study
mutation sentence,"Hadid studied mathematics at the American University of Beirut before moving , in 1972 , to London to further study at the Architectural Association School of Architecture ."

original sentence,"On June 1 , 2015 , while starting at first base for the first time in his career , Holt went 4-for-4 with four doubles , a walk , and two RBI against the Tampa Bay Rays to win 4 to 0 . [ 14 ]"
wrong word,win
mutation sentence,"On June 1 , 2015 , while starting at first base for the first time in his career , Holt went 4-for-4 with four doubles , a walk , and two RBI against the Tampa Bay Rays to the win 4 to 0 . [ 14 ]"

original sentence,"Marbles has also professionalized her business affairs by expanding her business and bringing in people to help , including , a personal assistant , a business manager , and her mother ( the chief executive officer ) . [ 8 ]"
wrong word,help
mutation sentence,"Marbles has also professionalized her business affairs by expanding her business and bringing in people to her help , including , a personal assistant , a business manager , and her mother ( the chief executive officer ) . [ 8 ]"

original sentence,Spouse(s) Jean-Louis Richard ( m. 1949 ; div. 1964 ) William Friedkin ( m. 1977 ; div. 1979 )
wrong word,m.
mutation sentence,Spouse(s) Jean-Louis Richard ( m. 1949 ; div. 1964 ) William Friedkin ( 2 m. 1977 ; div. 1979 )
wrong word,div.
mutation sentence,Spouse(s) Jean-Louis Richard ( m. 1949 ; div. 1964 ) William Friedkin ( m. 1977 ; div. . 1979 )

original sentence,"She unclipped the cell phone from the back of Santa ’s girdle , and pushed the button with the green arrow , serrated to look like a double-edged diving knife ."
wrong word,look
mutation sentence,"She unclipped the cell phone from the back of Santa ’s girdle , and pushed the button with the green arrow , serrated to a look like a double-edged diving knife ."
mutation sentence,"She unclipped the cell phone from the back of Santa ’s girdle , and pushed the button with the green arrow , serrated to the look like a double-edged diving knife ."

original sentence,When she finally frowned at him and threatened to stop playing if he did n’t stop he told her to go to Hell .
wrong word,stop
mutation sentence,When she finally frowned at him and threatened to no stop playing if he did n’t stop he told her to go to Hell .

original sentence,I ca n’t wait to show Toph and Len .
wrong word,show
mutation sentence,I ca n’t wait to the show Toph and Len .

original sentence,"Her eyes water constantly , now ."
wrong word,water
mutation sentence,"Her eyes were water constantly , now ."

original sentence,The sunlight turned her hair to fire and Carroll found it difficult to look directly at her .
wrong word,fire
mutation sentence,The sunlight turned her hair back to fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to a fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to orange fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to the fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to blue fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to green fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to red fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to golden fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to yellow fire and Carroll found it difficult to look directly at her .
mutation sentence,The sunlight turned her hair to bright fire and Carroll found it difficult to look directly at her .

original sentence,“ Ca n’t it whisper ? ”
wrong word,whisper
mutation sentence,“ Ca n’t it a whisper ? ”
mutation sentence,“ Ca n’t it the whisper ? ”
mutation sentence,“ Ca n’t it your whisper ? ”

original sentence,"Drink from me if you can ; wash , if you like ; trouble my waters if you dare ."
wrong word,wash
mutation sentence,"Drink from me if you can ; a wash , if you like ; trouble my waters if you dare ."

original sentence,"The blog aims to help address "" a gap between scientists and ' the general public ' . """
wrong word,address
mutation sentence,"The blog aims to be help address "" a gap between scientists and ' the general public ' . """
mutation sentence,"The blog aims to help academics address "" a gap between scientists and ' the general public ' . """

original sentence,"It varies ; look around Manhattan , look around rents , look around build-outs , look around hiring , look around advertising ..."
wrong word,look
mutation sentence,"It varies ; a look around Manhattan , look around rents , look around build-outs , look around hiring , look around advertising ..."
mutation sentence,"It varies ; look around Manhattan , look around rents , look around build-outs , a look around hiring , look around advertising ..."

original sentence,He 'll make you fill one out .
wrong word,fill
mutation sentence,He 'll make you a fill one out .

original sentence,"In my opinion , people should be hesitant to contribute to websites where you only have the "" right to leave . """
wrong word,leave
mutation sentence,"In my opinion , people should be hesitant to contribute to websites where you only have the "" right to no leave . """
mutation sentence,"In my opinion , people should be hesitant to contribute to websites where you only have the "" right to your leave . """

original sentence,"This right to fork guarantees that wikiHow , the company , will always serve the goal of the mission and our volunteer community ."
wrong word,fork
mutation sentence,"This right to no fork guarantees that wikiHow , the company , will always serve the goal of the mission and our volunteer community ."

original sentence,"We were n’t going to touch on her dress , or who she was dating ."
wrong word,touch
mutation sentence,"We were n’t going to any touch on her dress , or who she was dating ."

original sentence,"The accident , which occurred yesterday afternoon , was caused by strong winds and heavy rain that led the crane to fall ."
wrong word,fall
mutation sentence,"The accident , which occurred yesterday afternoon , was caused by strong winds and heavy rain that led the crane to free fall ."
mutation sentence,"The accident , which occurred yesterday afternoon , was caused by strong winds and heavy rain that led the crane to over fall ."

original sentence,"She also claims that in 1997 and 1998 , she was tasked with removal of asbestos from the ship ."
wrong word,claims
mutation sentence,"She had also claims that in 1997 and 1998 , she was tasked with removal of asbestos from the ship ."

original sentence,A mean cost per student criterion is used to tax only the schools that receive a fee higher than the mean cost per student fixed by the State .
wrong word,tax
mutation sentence,A mean cost per student criterion is used to property tax only the schools that receive a fee higher than the mean cost per student fixed by the State .

original sentence,Greek court has ruled that worshippers of the ancient Greek religion may now formally associate and worship at archeological sites .
wrong word,associate
mutation sentence,Greek court has ruled that worshippers of the ancient Greek religion may now formally be associate and worship at archeological sites .
wrong word,worship
mutation sentence,Greek court has ruled that worshippers of the ancient Greek religion may now formally be associate and worship at archeological sites .

