all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,154452,518199,1706,12426,1849,529256


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
wrong word,hippy 33
mutation sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded hippy younger generation ."
mutation sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded hippy new generation ."
mutation sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded hippy middle generation ."
mutation sentence,"The other ethicities were n't well represented in politics yet -- or rather , they were just breaking the color barrier in the 70's due largely to the more open - minded hippy older generation ."

original sentence,My general convince your parents to let you get a reptile advice :
wrong word,reptile 11
mutation sentence,My general convince your human parents to let you get a reptile advice :

original sentence,"Gold award parts excellence , metro ."
wrong word,Gold 1
mutation sentence,"Gold award parts excellence , best metro ."

original sentence,They worked around the clock to ensure that my puppy life was saved .
wrong word,puppy 10
mutation sentence,They worked around the damn clock to ensure that my puppy life was saved .
mutation sentence,They worked around the damned clock to ensure that my puppy life was saved .
mutation sentence,They worked around the freaking clock to ensure that my puppy life was saved .
mutation sentence,They worked around the bloody clock to ensure that my puppy life was saved .
mutation sentence,They worked around the fucking clock to ensure that my puppy life was saved .
mutation sentence,They worked around the very clock to ensure that my puppy life was saved .
mutation sentence,They worked around the goddamn clock to ensure that my puppy life was saved .
mutation sentence,They worked around the clock to ensure that only my puppy life was saved .
mutation sentence,They worked around the clock to ensure that even my puppy life was saved .

original sentence,"Our company is a high end designer handbag and fashion accessories company , thus we are certainly a niche market ."
wrong word,fashion 10
mutation sentence,"Our company is a high end designer handbag and non fashion accessories company , thus we are certainly a niche market ."
wrong word,niche 19
mutation sentence,"Our company is a high end designer handbag and fashion accessories company , thus we are certainly a very niche market ."



"pos from 名词 to 介词
"


"pos from 名词 to 副词
"
original sentence,I will have to leave downtown at about 945 to catch a plane .
wrong word,downtown 6
mutation sentence,I will have to leave back downtown at about 945 to catch a plane .

original sentence,"In the world press , commentators predict that Katrina will make a profound change in the way the US is perceived at home and abroad , especially following the scenes of poverty and racial divisions they believe the disaster has revealed ."
wrong word,home 23
mutation sentence,"In the world press , commentators predict that Katrina will make a profound change in the way the US is perceived at home and abroad , especially following home the scenes of poverty and racial divisions they believe the disaster has revealed ."

original sentence,To make a order you may have to go to back of line .
wrong word,back 11
mutation sentence,To actually make a order you may have to go to back of line .
mutation sentence,To really make a order you may have to go to back of line .
mutation sentence,To truly make a order you may have to go to back of line .
mutation sentence,To effectively make a order you may have to go to back of line .
mutation sentence,To successfully make a order you may have to go to back of line .
mutation sentence,To even make a order you may have to go to back of line .
mutation sentence,To make a written order you may have to go to back of line .
mutation sentence,To make a order you just may have to go to back of line .
mutation sentence,To make a order you still may have to go to back of line .
mutation sentence,To make a order you really may have to go to back of line .
mutation sentence,To make a order you only may have to go to back of line .
mutation sentence,To make a order you simply may have to go to back of line .
mutation sentence,To make a order you may only have to go to back of line .
mutation sentence,To make a order you may first have to go to back of line .
mutation sentence,To make a order you may simply have to go to back of line .
mutation sentence,To make a order you may actually have to go to back of line .
mutation sentence,To make a order you may sometimes have to go to back of line .
mutation sentence,To make a order you may well have to go to back of line .
mutation sentence,To make a order you may even have to go to back of line .
mutation sentence,To make a order you may have only to go to back of line .
mutation sentence,To make a order you may have to actually go to back of line .
mutation sentence,To make a order you may have to personally go to back of line .
mutation sentence,To make a order you may have to really go to back of line .
mutation sentence,To make a order you may have to go right to back of line .
mutation sentence,To make a order you may have to go to back of line again .
mutation sentence,To make a order you may have to go to back of line himself .



"pos from 名词 to 助词
"


"pos from 名词 to 并列连词
"


"pos from 名词 to 定冠
"
original sentence,""" Half of the studies provide strong evidence of a causal link between the biological change and climate change , "" said Camille Parmesan , a University of Texas - Austin biologist and one of the world 's leading experts on this issue ."
wrong word,Half 2
mutation sentence,""" Over Half of the studies provide strong evidence of a causal link between the biological change and climate change , "" said Camille Parmesan , a University of Texas - Austin biologist and one of the world 's leading experts on this issue ."



"pos from 名词 to 感叹
"
original sentence,hey kido u made me smile
wrong word,kido 2
mutation sentence,hey kido u made even me smile
mutation sentence,hey kido u made me so smile

original sentence,if you had any pics of your hens i would like to see them to compare them to mine thanks ?
wrong word,thanks 20
mutation sentence,if ever you had any pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if only you had any pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you ever had any pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you still had any pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you only had any pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you already had any pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had just any pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any more pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any other pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any good pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any digital pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any recent pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any online pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any old pics of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics in of your hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your little hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your two hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your white hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your beautiful hens i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens here i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens online i would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i really would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i just would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i sure would like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would really like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would sure like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would just like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would also like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would perhaps like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would maybe like to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like just to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like only to see them to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them just to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them online to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them only to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them later to compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to really compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to just compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to then compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to further compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to also compare them to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to compare them closely to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to compare them directly to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to compare them positively to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to compare them better to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to compare them visually to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to compare them nicely to mine thanks ?
mutation sentence,if you had any pics of your hens i would like to see them to compare them further to mine thanks ?



"pos from 名词 to 名词
"


"pos from 名词 to 数字
"
original sentence,This item is a small one and easily missed .
wrong word,one 6
mutation sentence,This item is a small sharp one and easily missed .
mutation sentence,This item is a small shaped one and easily missed .
mutation sentence,This item is a small one and therefore easily missed .

original sentence,I have a concern that the Enron optionality bug could bite us on the backside with that one .
wrong word,one 18
mutation sentence,I have a concern that the Enron optionality bug could bite us on the bloody backside with that one .
mutation sentence,I have a concern that the Enron optionality bug could bite us on the goddamn backside with that one .
mutation sentence,I have a concern that the Enron optionality bug could bite us on the bloody backside with that one .
mutation sentence,I have a concern that the Enron optionality bug could bite us on the goddamn backside with that one .

original sentence,Please use this new file as opposed to the one I sent earlier .
wrong word,one 10
mutation sentence,Please use this new file as opposed to just the one I sent earlier .
mutation sentence,Please use this new file as opposed to only the one I sent earlier .

original sentence,Can you please help with this one ?
wrong word,one 7
mutation sentence,Can you please help with just this one ?
mutation sentence,Can you please help with this one more ?

original sentence,We should resurrect Mike Smith 's note and get him on the call in the attempt to avoid recreating the wheel on this one .
wrong word,one 24
mutation sentence,We should resurrect Mike Smith 's note and get him on the call in the attempt to avoid recreating the wheel on just this one .
mutation sentence,We should resurrect Mike Smith 's note and get him on the call in the attempt to avoid recreating the wheel on only this one .
mutation sentence,We should resurrect Mike Smith 's note and get him on the call in the attempt to avoid recreating the wheel on even this one .
mutation sentence,We should resurrect Mike Smith 's note and get him on the call in the attempt to avoid recreating the wheel on this previous one .

original sentence,God was pleased with that one !
wrong word,one 6
mutation sentence,God was pleased with just that one !
mutation sentence,God was pleased with even that one !
mutation sentence,God was pleased with only that one !
mutation sentence,God was pleased with that first one !
mutation sentence,God was pleased with that old one !

original sentence,I paid 2 k cash for a truck with a blown motor .
wrong word,k 4
mutation sentence,I paid $ 2 k cash for a truck with a blown motor .

original sentence,Buy your kids somethin nice with my 2 k bucks .
wrong word,k 9
mutation sentence,Buy your kids somethin nice with my $ 2 k bucks .
mutation sentence,Buy your kids somethin nice with my . 2 k bucks .
mutation sentence,Buy your kids somethin nice with my 2 $ k bucks .

original sentence,"I rarely write reviews such as this one , but they certainly deserve anyone 's business !"
wrong word,one 8
mutation sentence,"I rarely write reviews such as this latest one , but they certainly deserve anyone 's business !"



"pos from 名词 to 功能
"


"pos from 名词 to 代词
"


"pos from 名词 to 特指名词
"


"pos from 名词 to 标点
"


"pos from 名词 to 从句连词
"


"pos from 名词 to 符号
"
original sentence,"Note that the credit thresholds are in US $ , but the MACS are designated in British Pounds ."
wrong word,$ 9
mutation sentence,"Note that the credit thresholds are in US $ , but the minimum MACS are designated in British Pounds ."
mutation sentence,"Note that the credit thresholds are in US $ , but the outstanding MACS are designated in British Pounds ."
mutation sentence,"Note that the credit thresholds are in US $ , but the MACS are officially designated in British Pounds ."



"pos from 名词 to 动词
"
original sentence,"Yeah , I think Jeff wrote on one of his posts here in the past several months : "" To hell with death "" ."
wrong word,hell 21
mutation sentence,"Yeah , I think Jeff wrote on one of his posts here in the past several months : "" To hell with death here "" ."

original sentence,I just found out that I need to take the TX driver s exam both written and on the rode .
wrong word,rode 20
mutation sentence,I just found out that I need to take the TX driver s exam both written and on how the rode .

original sentence,I am waiting on the confirms and will send them to you shortly by fax or e-mail .
wrong word,confirms 6
mutation sentence,I am waiting on the latest confirms and will send them to you shortly by fax or e-mail .

original sentence,"I extend my hand to each of you in true friendship , and honor ."
wrong word,honor 14
mutation sentence,"I extend my hand to each of you in true friendship , and honor fully ."

original sentence,From the ' edit ' menu select ' paste ' .
wrong word,paste 9
mutation sentence,From the default ' edit ' menu select ' paste ' .
mutation sentence,From the ' edit ' menu select ' paste ' instead .

original sentence,Climate is a weekly series by UPI examining the impacts of global climate change .
wrong word,change 14
mutation sentence,Climate is a weekly series by UPI examining how the impacts of global climate change .

original sentence,"One week after that declaration , ONLY ONE WEEK LATER , Brian Epstein , forger of the Beatle farce , died from an overdose ."
wrong word,forger 15
mutation sentence,"One week after that declaration , ONLY ONE WEEK LATER , Brian Epstein , forger himself of the Beatle farce , died from an overdose ."

original sentence,American citizens have for decades taken it as a given that our military can overwhelm and overcome any foe on the battlefield .
wrong word,given 10
mutation sentence,American citizens have for decades taken it as a given that today our military can overwhelm and overcome any foe on the battlefield .

original sentence,"( petco , petsmart ) ..... thanks !"
wrong word,thanks 7
mutation sentence,"( petco , petsmart ) ..... thanks everyone !"

original sentence,"Gold award parts excellence , metro ."
wrong word,parts 3
mutation sentence,"Gold award parts excellence , best metro ."

original sentence,"Rude , unprofessional , just jerks ."
wrong word,jerks 6
mutation sentence,"Rude , so unprofessional , just jerks ."
mutation sentence,"Rude , completely unprofessional , just jerks ."
mutation sentence,"Rude , slightly unprofessional , just jerks ."
mutation sentence,"Rude , unprofessional , sometimes just jerks ."
mutation sentence,"Rude , unprofessional , just jerks sometimes ."
mutation sentence,"Rude , unprofessional , just jerks anyway ."
mutation sentence,"Rude , unprofessional , just jerks too ."
mutation sentence,"Rude , unprofessional , just jerks now ."
mutation sentence,"Rude , unprofessional , just jerks here ."

original sentence,SHE KNOWS GREAT FOOD AND DINING EXPERIENCES .
wrong word,DINING 6
mutation sentence,SHE KNOWS GREAT FOOD AND US DINING EXPERIENCES .



"pos from 名词 to 其他
"
original sentence,"Al Qaeda , Anthrax and Ayman : Means , Motive , Modus Operandi and Opportunity"
wrong word,Modus 12
mutation sentence,"Al Qaeda , Anthrax and Ayman : Means , Motive , Modus ex Operandi and Opportunity"

original sentence,"This tactic of letters is not merely the modus operandi of these militant islamists inspired by Zawahiri , it is their signature ."
wrong word,modus 9
mutation sentence,"This tactic of letters is not merely the modus ad operandi of these militant islamists inspired by Zawahiri , it is their signature ."
mutation sentence,"This tactic of letters is not merely the modus ex operandi of these militant islamists inspired by Zawahiri , it is their signature ."

original sentence,"Our last call was Iris Kind , Bill Savier ( sp ? ) , and Jeff Davis ."
wrong word,sp 11
mutation sentence,"Our last call was Iris Kind , Bill Savier ( ex sp ? ) , and Jeff Davis ."

original sentence,I am waiting on the confirms and will send them to you shortly by fax or e-mail .
wrong word,confirms 6
mutation sentence,I am waiting on the initial confirms and will send them to you shortly by fax or e-mail .
mutation sentence,I am waiting on the original confirms and will send them to you shortly by fax or e-mail .

original sentence,"To start we tried the guacamole and salsa verde , it was completly flavorless ."
wrong word,verde 9
mutation sentence,"To start we tried the delicious guacamole and salsa verde , it was completly flavorless ."
mutation sentence,"To start we tried the guacamole and then salsa verde , it was completly flavorless ."
mutation sentence,"To start we tried the guacamole and salsa de verde , it was completly flavorless ."
mutation sentence,"To start we tried the guacamole and salsa en verde , it was completly flavorless ."
mutation sentence,"To start we tried the guacamole and salsa para verde , it was completly flavorless ."
mutation sentence,"To start we tried the guacamole and salsa verde together , it was completly flavorless ."

original sentence,"We orderd our meals anyway , chimichangas , jalapeno borritos , and quesadillas ."
wrong word,chimichangas 7
mutation sentence,"We quickly orderd our meals anyway , chimichangas , jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our usual meals anyway , chimichangas , jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our favorite meals anyway , chimichangas , jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our best meals anyway , chimichangas , jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our meals anyway , chimichangas first , jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our meals anyway , chimichangas proper , jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our meals anyway , chimichangas , hot jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our meals anyway , chimichangas , red jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our meals anyway , chimichangas , small jalapeno borritos , and quesadillas ."
mutation sentence,"We orderd our meals anyway , chimichangas , jalapeno borritos hot , and quesadillas ."
wrong word,quesadillas 13
mutation sentence,"We orderd our meals anyway , chimichangas , jalapeno borritos , and quesadillas again ."



"pos from 数字 to 形容
"
original sentence,"Some may still think that even in the final stages of the 9/11 plot , Zacarias Moussaoui was going to fly a 5th plane into the Capitol or White House ."
wrong word,9/11 13
mutation sentence,"Some may still think that even in the final stages of the post 9/11 plot , Zacarias Moussaoui was going to fly a 5th plane into the Capitol or White House ."



"pos from 数字 to 介词
"


"pos from 数字 to 副词
"


"pos from 数字 to 助词
"


"pos from 数字 to 并列连词
"


"pos from 数字 to 定冠
"
original sentence,They do n't care one bit about you !!!!!
wrong word,one 5
mutation sentence,They do n't care one bit anymore about you !!!!!



"pos from 数字 to 感叹
"


"pos from 数字 to 名词
"
original sentence,"Here , cars are absolutely necessary , and he 'd have to have one , too ."
wrong word,one 14
mutation sentence,"Here , cars are absolutely necessary , and he sure 'd have to have one , too ."
mutation sentence,"Here , cars are absolutely necessary , and he 'd have to really have one , too ."
mutation sentence,"Here , cars are absolutely necessary , and he 'd have to have one now , too ."
mutation sentence,"Here , cars are absolutely necessary , and he 'd have to have one , too now ."

original sentence,"If you want a motto for 2005 , the best one to adopt would be "" go with the flow . """
wrong word,one 11
mutation sentence,"If you want a motto for 2005 , maybe the best one to adopt would be "" go with the flow . """
mutation sentence,"If you want a motto for 2005 , the next best one to adopt would be "" go with the flow . """
mutation sentence,"If you want a motto for 2005 , the very best one to adopt would be "" go with the flow . """
mutation sentence,"If you want a motto for 2005 , the absolute best one to adopt would be "" go with the flow . """
mutation sentence,"If you want a motto for 2005 , the second best one to adopt would be "" go with the flow . """
mutation sentence,"If you want a motto for 2005 , the really best one to adopt would be "" go with the flow . """
mutation sentence,"If you want a motto for 2005 , the single best one to adopt would be "" go with the flow . """
mutation sentence,"If you want a motto for 2005 , the best natural one to adopt would be "" go with the flow . """
mutation sentence,"If you want a motto for 2005 , the best one ever to adopt would be "" go with the flow . """

original sentence,$ 2 b - Estimated monthly cost of US military presence in Iraq projected by the White House in April 2003 .
wrong word,b 3
mutation sentence,$ 2 b - Estimated average monthly cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated total monthly cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated net monthly cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated maximum monthly cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated mean monthly cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated minimum monthly cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated monthly total cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated monthly average cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated monthly effective cost of US military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated monthly cost of US permanent military presence in Iraq projected by the White House in April 2003 .
mutation sentence,$ 2 b - Estimated monthly cost of US military presence in Iraq projected by the White House in late April 2003 .
mutation sentence,$ 2 b - Estimated monthly cost of US military presence in Iraq projected by the White House in April 2003 annually .

original sentence,"$ 489 b - The US trade deficit in 2003 , the worst in history for a single year ."
wrong word,b 3
mutation sentence,"$ USD 489 b - The US trade deficit in 2003 , the worst in history for a single year ."

original sentence,9.3 m - Number of US unemployed in April 2004 .
wrong word,m 2
mutation sentence,9.3 m - Number of US unemployed in April 2004 approx .

original sentence,6.8 m - Number of people in the workforce but still classified as poor .
wrong word,m 2
mutation sentence,6.8 + m - Number of people in the workforce but still classified as poor .
mutation sentence,6.8 m - Number of young people in the workforce but still classified as poor .
mutation sentence,6.8 m - Number of disabled people in the workforce but still classified as poor .
mutation sentence,6.8 m - Number of older people in the workforce but still classified as poor .
mutation sentence,6.8 m - Number of people in the workforce but generally still classified as poor .
mutation sentence,6.8 m - Number of people in the workforce but often still classified as poor .
mutation sentence,6.8 m - Number of people in the workforce but usually still classified as poor .
mutation sentence,6.8 m - Number of people in the workforce but still generally classified as poor .
mutation sentence,6.8 m - Number of people in the workforce but still often classified as poor .

original sentence,"$ 60 b - Loss to Enron stockholders , following the largest bankruptcy in US history ."
wrong word,b 3
mutation sentence,"$ 60 b - Loss to Enron stockholders , immediately following the largest bankruptcy in US history ."

original sentence,2.4 m - Number of Americans who lost their health insurance during Bush 's first year in office .
wrong word,m 2
mutation sentence,2.4 m - Number of Americans who lost their health insurance during Bush 's first year in office only .

original sentence,"if they bite , and one cries , you must separate them , and you must keep an eye on them ."
wrong word,one 6
mutation sentence,"if they bite , and when one cries , you must separate them , and you must keep an eye on them ."

original sentence,They do n't care one bit about you !!!!!
wrong word,one 5
mutation sentence,They do n't care no one bit about you !!!!!



"pos from 数字 to 数字
"


"pos from 数字 to 功能
"


"pos from 数字 to 代词
"
original sentence,"Here , cars are absolutely necessary , and he 'd have to have one , too ."
wrong word,one 14
mutation sentence,"Here , cars are absolutely necessary , and he 'd have to have one somewhere , too ."

original sentence,We liked the Liberty 's pools better because one had a slide .
wrong word,one 9
mutation sentence,We liked the old Liberty 's pools better because one had a slide .
mutation sentence,We liked the Liberty 's pools better because one always had a slide .
mutation sentence,We liked the Liberty 's pools better because one had a slide through .
mutation sentence,We liked the Liberty 's pools better because one had a slide inside .



"pos from 数字 to 特指名词
"
original sentence,"After training , Bush kept flying , racking up hundreds of hours in F - 102 jets ."
wrong word,102 16
mutation sentence,"After training , Bush kept flying , racking up hundreds of hours in F - 102 jets worldwide ."



"pos from 数字 to 标点
"


"pos from 数字 to 从句连词
"


"pos from 数字 to 符号
"


"pos from 数字 to 动词
"


"pos from 数字 to 其他
"
original sentence,87 - Percentage of American families in April 2004 who say they have felt no benefit from Bush 's tax cuts .
wrong word,87 1
mutation sentence,87 - Percentage of wealthy American families in April 2004 who say they have felt no benefit from Bush 's tax cuts .

original sentence,49 - Percentage of Americans in April 2004 who found that their taxes had actually gone up since Bush took office .
wrong word,49 1
mutation sentence,49 - Percentage of average Americans in April 2004 who found that their taxes had actually gone up since Bush took office .
mutation sentence,49 - Percentage of black Americans in April 2004 who found that their taxes had actually gone up since Bush took office .
mutation sentence,49 - Percentage of white Americans in April 2004 who found that their taxes had actually gone up since Bush took office .
mutation sentence,49 - Percentage of Americans in late April 2004 who found that their taxes had actually gone up since Bush took office .
mutation sentence,49 - Percentage of Americans in fiscal April 2004 who found that their taxes had actually gone up since Bush took office .
mutation sentence,49 - Percentage of Americans in early April 2004 who found that their taxes had actually gone up since Bush took office .
mutation sentence,49 - Percentage of Americans in April 2004 who found that their taxes had actually gone way up since Bush took office .
mutation sentence,49 - Percentage of Americans in April 2004 who found that their taxes had actually gone upside up since Bush took office .
mutation sentence,49 - Percentage of Americans in April 2004 who found that their taxes had actually gone up considerably since Bush took office .
mutation sentence,49 - Percentage of Americans in April 2004 who found that their taxes had actually gone up twice since Bush took office .
mutation sentence,49 - Percentage of Americans in April 2004 who found that their taxes had actually gone up since Bush took office only .

original sentence,"54 - Percentage of Americans who approved of the way Bush was handling his job as president on 30 September , 2003 ."
wrong word,54 1
mutation sentence,"54 - Percentage of average Americans who approved of the way Bush was handling his job as president on 30 September , 2003 ."
mutation sentence,"54 - Percentage of white Americans who approved of the way Bush was handling his job as president on 30 September , 2003 ."

original sentence,"85 - Percentage of American young adults who can not find Afghanistan , Iraq , or Israel on a map ."
wrong word,85 1
mutation sentence,"85 - Percentage of North American young adults who can not find Afghanistan , Iraq , or Israel on a map ."
mutation sentence,"85 - Percentage of average American young adults who can not find Afghanistan , Iraq , or Israel on a map ."



"pos from 功能 to 形容
"


"pos from 功能 to 介词
"


"pos from 功能 to 副词
"


"pos from 功能 to 助词
"


"pos from 功能 to 并列连词
"


"pos from 功能 to 定冠
"


"pos from 功能 to 感叹
"


"pos from 功能 to 名词
"


"pos from 功能 to 数字
"


"pos from 功能 to 功能
"


"pos from 功能 to 代词
"


"pos from 功能 to 特指名词
"


"pos from 功能 to 标点
"


"pos from 功能 to 从句连词
"


"pos from 功能 to 符号
"


"pos from 功能 to 动词
"


"pos from 功能 to 其他
"


"pos from 代词 to 形容
"
original sentence,I am a 20 something gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .
wrong word,something 5
mutation sentence,I am a 20 something young gay black male and I am looking for suggestions on neighborhoods close to the downtown Toronto area .

original sentence,"also , you can call em ahead of time , and then go to pick up ur food , or have it delivered ** ."
wrong word,ur 17
mutation sentence,"also , you can call em ahead of time , and then go to pick up s ur food , or have it delivered ** ."



"pos from 代词 to 介词
"


"pos from 代词 to 副词
"


"pos from 代词 to 助词
"


"pos from 代词 to 并列连词
"


"pos from 代词 to 定冠
"


"pos from 代词 to 感叹
"
original sentence,ur answers and reviews wud be highly appreciated ....... thanks !!!!!!!
wrong word,ur 1
mutation sentence,ur free answers and reviews wud be highly appreciated ....... thanks !!!!!!!
mutation sentence,ur detailed answers and reviews wud be highly appreciated ....... thanks !!!!!!!
mutation sentence,ur quick answers and reviews wud be highly appreciated ....... thanks !!!!!!!
mutation sentence,ur short answers and reviews wud be highly appreciated ....... thanks !!!!!!!
mutation sentence,ur online answers and reviews wud be highly appreciated ....... thanks !!!!!!!



"pos from 代词 to 名词
"
original sentence,What follows is the text of an e-mail sent to me by a friend of mine ( thanks to Dave Manzano ) .
wrong word,mine 16
mutation sentence,What follows is the text of an e-mail sent to me by a friend of old mine ( thanks to Dave Manzano ) .

original sentence,I sent a customer of mine to you .
wrong word,mine 6
mutation sentence,I sent a customer of old mine to you .

original sentence,A very good friend of mine highly recommended the Professional Driving School and I was told to specifically ask for Gerry .
wrong word,mine 6
mutation sentence,A very good friend of old mine highly recommended the Professional Driving School and I was told to specifically ask for Gerry .



"pos from 代词 to 数字
"
original sentence,"Atop Spring Mountain , from the decks of the West porch , "" one can see forever "" a scene of unparalleled beauty and grandeur ."
wrong word,one 14
mutation sentence,"Atop Spring Mountain , from the decks of the West porch , "" one alone can see forever "" a scene of unparalleled beauty and grandeur ."
mutation sentence,"Atop Spring Mountain , from the decks of the West porch , "" one here can see forever "" a scene of unparalleled beauty and grandeur ."



"pos from 代词 to 功能
"


"pos from 代词 to 代词
"


"pos from 代词 to 特指名词
"


"pos from 代词 to 标点
"


"pos from 代词 to 从句连词
"


"pos from 代词 to 符号
"


"pos from 代词 to 动词
"


"pos from 代词 to 其他
"


"pos from 特指名词 to 形容
"
original sentence,Here 's a quick overview of the Entartete Kunst ( Degenerate Art ) exhibit of 1937 :
wrong word,Degenerate 11
mutation sentence,Here 's a quick overview of the first Entartete Kunst ( Degenerate Art ) exhibit of 1937 :
mutation sentence,Here 's a quick overview of the famous Entartete Kunst ( Degenerate Art ) exhibit of 1937 :
mutation sentence,Here 's a quick overview of the infamous Entartete Kunst ( Degenerate Art ) exhibit of 1937 :
mutation sentence,Here 's a quick overview of the original Entartete Kunst ( Degenerate Art ) exhibit of 1937 :
mutation sentence,Here 's a quick overview of the Nazi Entartete Kunst ( Degenerate Art ) exhibit of 1937 :
mutation sentence,Here 's a quick overview of the Entartete Kunst ( aka Degenerate Art ) exhibit of 1937 :
mutation sentence,Here 's a quick overview of the Entartete Kunst ( German Degenerate Art ) exhibit of 1937 :
mutation sentence,Here 's a quick overview of the Entartete Kunst ( English Degenerate Art ) exhibit of 1937 :

original sentence,"Even after September 11 , it seems that most of the Western World does not yet understand this weapon ."
wrong word,Western 12
mutation sentence,"Even after September 11 , it seems that most of the Western Islamic World does not yet understand this weapon ."
mutation sentence,"Even after September 11 , it seems that most of the Western developed World does not yet understand this weapon ."
