all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,570546,795696,6663,5883,2674,224904


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of out the decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of off the decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the fiscal decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the next decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the 2000 decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the first decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the second decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the third decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the economic decade when Bush took office in 2001 .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the decade when Bush took office in 2001 ) .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the decade when Bush took office in 2001 ] .
mutation sentence,$ 5.6 t - Projected national surplus forecast by the end of the decade when Bush took office in 2001 ? .

original sentence,"measure size for platform , draw lines and mark sections , measure out wall sections and height ,"
wrong word,mark
mutation sentence,"measure a size for platform , draw lines and mark sections , measure out wall sections and height ,"
mutation sentence,"measure size for platform , draw out lines and mark sections , measure out wall sections and height ,"
mutation sentence,"measure size for platform , draw in lines and mark sections , measure out wall sections and height ,"
mutation sentence,"measure size for platform , draw down lines and mark sections , measure out wall sections and height ,"
mutation sentence,"measure size for platform , draw lines and mark cross sections , measure out wall sections and height ,"
mutation sentence,"measure size for platform , draw lines and mark sections , measure out wall sections and wall height ,"

original sentence,"In the photo on the couch , the pillow she is resting on clashes with everything else in the shot ."
wrong word,clashes
mutation sentence,"In the photo on the couch , the pillow she is resting on almost clashes with everything else in the shot ."

original sentence,that help alot with your thigh muscles ( bareback though )
wrong word,help
mutation sentence,that help alot with your lower thigh muscles ( bareback though )
mutation sentence,that help alot with your thigh muscles ! ( bareback though )

original sentence,They pride themselves on being an event and team building company for corporate clients but you better believe they are going to mark you up on that feel good premise .
wrong word,feel
mutation sentence,They pride themselves on being an event and team building company for corporate clients but you better believe they are going to mark you up good on that feel good premise .
mutation sentence,They pride themselves on being an event and team building company for corporate clients but you better believe they are going to mark you up straight on that feel good premise .
mutation sentence,They pride themselves on being an event and team building company for corporate clients but you better believe they are going to mark you up on that really feel good premise .
mutation sentence,They pride themselves on being an event and team building company for corporate clients but you better believe they are going to mark you up on that feel good premise tomorrow .
mutation sentence,They pride themselves on being an event and team building company for corporate clients but you better believe they are going to mark you up on that feel good premise again .
mutation sentence,They pride themselves on being an event and team building company for corporate clients but you better believe they are going to mark you up on that feel good premise soon .

original sentence,"Either these people do n't know anything about what they are renting , or worse - they are bait and switching ."
wrong word,bait
mutation sentence,"Either these people do n't know anything about what they are renting , or even worse - they are bait and switching ."
mutation sentence,"Either these people do n't know anything about what they are renting , or worse - they are being bait and switching ."
mutation sentence,"Either these people do n't know anything about what they are renting , or worse - they are bait and switching off ."
mutation sentence,"Either these people do n't know anything about what they are renting , or worse - they are bait and switching over ."



"pos from 名词 to 其他
"


"pos from 数字 to 形容
"


"pos from 数字 to 介词
"


"pos from 数字 to 副词
"


"pos from 数字 to 助词
"


"pos from 数字 to 并列连词
"


"pos from 数字 to 定冠
"


"pos from 数字 to 感叹
"


"pos from 数字 to 名词
"
original sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - 80 k ."
wrong word,k
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring him a replacement at 75 - 80 k ."
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - not 80 k ."
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - maybe 80 k ."
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - perhaps 80 k ."
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - 80 50 k ."
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - 80 k each ."
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - 80 k annually ."
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - 80 k instead ."
mutation sentence,"I understand all of those comparisons , however , the reality is if we lose Dean ( which we will if we do n't pay 65 k + 10 k ) , we will end up hiring a replacement at 75 - 80 k respectively ."

original sentence,"Certainly , Nguyen is the one of first names of many people in Vietnam , only in Vietnam ."
wrong word,one
mutation sentence,"Certainly , Nguyen is the only one of first names of many people in Vietnam , only in Vietnam ."
mutation sentence,"Certainly , Nguyen is the common one of first names of many people in Vietnam , only in Vietnam ."
mutation sentence,"Certainly , Nguyen is the one of first family names of many people in Vietnam , only in Vietnam ."
mutation sentence,"Certainly , Nguyen is the one of first birth names of many people in Vietnam , only in Vietnam ."
mutation sentence,"Certainly , Nguyen is the one of first names of the many people in Vietnam , only in Vietnam ."

original sentence,"when the door opens , he will get that the one room is hers , and he will be OK with that ."
wrong word,one
mutation sentence,"when the door opens , he will get that the one remaining room is hers , and he will be OK with that ."



"pos from 数字 to 数字
"


"pos from 数字 to 功能
"


"pos from 数字 to 代词
"


"pos from 数字 to 特指名词
"


"pos from 数字 to 标点
"


"pos from 数字 to 从句连词
"


"pos from 数字 to 符号
"


"pos from 数字 to 动词
"


"pos from 数字 to 其他
"


"pos from 功能 to 形容
"


"pos from 功能 to 介词
"
original sentence,The ones that I made changes to are in red .
wrong word,to
mutation sentence,The ones that I made changes back to are in red .
mutation sentence,The ones that I made changes down to are in red .
mutation sentence,The ones that I made changes to recently are in red .
mutation sentence,The ones that I made changes to before are in red .

original sentence,They indicated they could use Steve 's help face to face at some point .
wrong word,to
mutation sentence,They also indicated they could use Steve 's help face to face at some point .
mutation sentence,They had indicated they could use Steve 's help face to face at some point .
mutation sentence,They all indicated they could use Steve 's help face to face at some point .
mutation sentence,They each indicated they could use Steve 's help face to face at some point .
mutation sentence,They indicated that they could use Steve 's help face to face at some point .
mutation sentence,They indicated they all could use Steve 's help face to face at some point .
mutation sentence,They indicated they both could use Steve 's help face to face at some point .
mutation sentence,They indicated they probably could use Steve 's help face to face at some point .
mutation sentence,They indicated they still could use Steve 's help face to face at some point .
mutation sentence,They indicated they each could use Steve 's help face to face at some point .
mutation sentence,They indicated they also could use Steve 's help face to face at some point .
mutation sentence,They indicated they really could use Steve 's help face to face at some point .
mutation sentence,They indicated they possibly could use Steve 's help face to face at some point .
mutation sentence,They indicated they perhaps could use Steve 's help face to face at some point .
mutation sentence,They indicated they could still use Steve 's help face to face at some point .
mutation sentence,They indicated they could perhaps use Steve 's help face to face at some point .
mutation sentence,They indicated they could possibly use Steve 's help face to face at some point .
mutation sentence,They indicated they could definitely use Steve 's help face to face at some point .
mutation sentence,They indicated they could use Steve 's personal help face to face at some point .
mutation sentence,They indicated they could use Steve 's medical help face to face at some point .
mutation sentence,They indicated they could use Steve 's help face to fucking face at some point .
mutation sentence,They indicated they could use Steve 's help face to face at some future point .
mutation sentence,They indicated they could use Steve 's help face to face at some later point .
mutation sentence,They indicated they could use Steve 's help face to face at some other point .
mutation sentence,They indicated they could use Steve 's help face to face at some crucial point .
mutation sentence,They indicated they could use Steve 's help face to face at some early point .

original sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed to .
wrong word,to
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been fully agreed to .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed on to .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed upon to .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed up to .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed as to .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed to earlier .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed to before .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed to previously .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed to elsewhere .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed to otherwise .
mutation sentence,I just got done looking at the underlying contract language as set forth in the pro forma service agreement in the tariff and it specifically says that the max rate would apply unless a discount or negotiated rate has been agreed to instead .



"pos from 功能 to 副词
"
original sentence,"On the means of delivery , I am not sure from your note whether or not I fully understand the intent ."
wrong word,not
mutation sentence,"On the means of delivery , I am not sure from your note whether or not I can fully understand the intent ."
mutation sentence,"On the means of delivery , I am not sure from your note whether or not I will fully understand the intent ."
mutation sentence,"On the means of delivery , I am not sure from your note whether or not I should fully understand the intent ."
mutation sentence,"On the means of delivery , I am not sure from your note whether or not I fully did understand the intent ."

original sentence,So I question whether or not you want to publish info about fundamental standards that we can not yet report against .
wrong word,not
mutation sentence,So I question whether or not you should want to publish info about fundamental standards that we can not yet report against .
mutation sentence,So I question whether or not you might want to publish info about fundamental standards that we can not yet report against .
mutation sentence,So I question whether or not you may want to publish info about fundamental standards that we can not yet report against .

original sentence,"No messages will reach the EES organization unless IBM agrees not to use their proprietary message delivery tool , WebSphere , and will use WebLogic instead ."
wrong word,not
mutation sentence,"No messages will reach the EES organization unless IBM agrees again not to use their proprietary message delivery tool , WebSphere , and will use WebLogic instead ."

original sentence,"Dari and I vented our aggravation by drafting the attached letter to Gibson and Kyle complaining of Sommer 's duplicity , but after tempers cooled , MKM and I decided not to send it to Stan or urge him to send a written response ."
wrong word,not
mutation sentence,"Dari and I vented our aggravation by drafting the attached letter to Gibson and Kyle complaining of Sommer 's duplicity , but after tempers cooled , MKM and I decided respectively not to send it to Stan or urge him to send a written response ."

original sentence,"The US Army Corps of Engineers says it could take a month to clear the flood waters , and the government 's disaster relief agency has urged evacuees not to try to get back to their homes ."
wrong word,not
mutation sentence,"The US Army Corps of Engineers says it could take a month to clear the flood waters , and the government 's disaster relief agency has urged evacuees there not to try to get back to their homes ."
mutation sentence,"The US Army Corps of Engineers says it could take a month to clear the flood waters , and the government 's disaster relief agency has urged evacuees not to even try to get back to their homes ."
mutation sentence,"The US Army Corps of Engineers says it could take a month to clear the flood waters , and the government 's disaster relief agency has urged evacuees not to try to get back to their homes again ."

original sentence,"But word of advice if you 're get your girlfriend a laptop make sure it s a good brand a not something like DELL , Acer , Asus , eMachines etc ."
wrong word,not
mutation sentence,"But word of advice if you 're get your girlfriend a laptop make sure it s a really good brand a not something like DELL , Acer , Asus , eMachines etc ."
mutation sentence,"But word of advice if you 're get your girlfriend a laptop make sure it s a very good brand a not something like DELL , Acer , Asus , eMachines etc ."
mutation sentence,"But word of advice if you 're get your girlfriend a laptop make sure it s a good brand a not something else like DELL , Acer , Asus , eMachines etc ."

original sentence,Be sure not to feed your rabbits non-veg items !
wrong word,not
mutation sentence,Be extra sure not to feed your rabbits non-veg items !

original sentence,For some reason it takes them awhile to learn not to step in poop .
wrong word,not
mutation sentence,For some reason it takes them awhile to learn enough not to step in poop .

original sentence,I highly recommend that you do not use coiled / compact UVB bulbs as they are known to cause severe eye damage and / or blindness in reptiles not to mention they have trouble maintaining UVB output over time .
wrong word,not
mutation sentence,I highly recommend that you do not use coiled / compact UVB bulbs anymore as they are known to cause severe eye damage and / or blindness in reptiles not to mention they have trouble maintaining UVB output over time .
mutation sentence,I highly recommend that you do not use coiled / compact UVB bulbs as they too are known to cause severe eye damage and / or blindness in reptiles not to mention they have trouble maintaining UVB output over time .

original sentence,Marek Dzida the owner and photographer puts whole heart in his business - If you are into old fashion ( Not Digital ) quality photography this is best place in Long Beach as I think not many folks can do affordable traditional photos anymore I know Marek personaly and I will always recommend him
wrong word,Not
mutation sentence,Marek Dzida the owner and photographer puts whole heart in his business - If you are into old fashion ( Old Not Digital ) quality photography this is best place in Long Beach as I think not many folks can do affordable traditional photos anymore I know Marek personaly and I will always recommend him



"pos from 功能 to 助词
"


"pos from 功能 to 并列连词
"


"pos from 功能 to 定冠
"


"pos from 功能 to 感叹
"


"pos from 功能 to 名词
"


"pos from 功能 to 数字
"


"pos from 功能 to 功能
"


"pos from 功能 to 代词
"


"pos from 功能 to 特指名词
"


"pos from 功能 to 标点
"


"pos from 功能 to 从句连词
"


"pos from 功能 to 符号
"


"pos from 功能 to 动词
"


"pos from 功能 to 其他
"


"pos from 代词 to 形容
"


"pos from 代词 to 介词
"


"pos from 代词 to 副词
"
original sentence,The Taliban control of Afghanistan and the civil war there had nothing to do with Israel .
wrong word,there
mutation sentence,The Taliban control of Afghanistan and the civil war there almost had nothing to do with Israel .
mutation sentence,The Taliban control of Afghanistan and the civil war there itself had nothing to do with Israel .

original sentence,The summer there is much more mild than most of the US ( are you coming from the US ? ) .
wrong word,there
mutation sentence,The summer there too is much more mild than most of the US ( are you coming from the US ? ) .

original sentence,"The only problem that I had in 2 years of living there was that the walls are pretty thin , sometimes I could here my neighbors conversations ."
wrong word,there
mutation sentence,"The only problem that I had in 2 years of just living there was that the walls are pretty thin , sometimes I could here my neighbors conversations ."
mutation sentence,"The only problem that I had in 2 years of actually living there was that the walls are pretty thin , sometimes I could here my neighbors conversations ."
mutation sentence,"The only problem that I had in 2 years of not living there was that the walls are pretty thin , sometimes I could here my neighbors conversations ."
mutation sentence,"The only problem that I had in 2 years of living down there was that the walls are pretty thin , sometimes I could here my neighbors conversations ."
mutation sentence,"The only problem that I had in 2 years of living back there was that the walls are pretty thin , sometimes I could here my neighbors conversations ."
mutation sentence,"The only problem that I had in 2 years of living there was that the outside walls are pretty thin , sometimes I could here my neighbors conversations ."



"pos from 代词 to 助词
"


"pos from 代词 to 并列连词
"


"pos from 代词 to 定冠
"


"pos from 代词 to 感叹
"


"pos from 代词 to 名词
"
original sentence,Hopefully he did n't spel anyting incorrectly .
wrong word,anyting
mutation sentence,Hopefully he did n't spel a anyting incorrectly .
mutation sentence,Hopefully he did n't spel the anyting incorrectly .

original sentence,"The plain fact is that a few members of IT are pushing this initiative , but they lack commercial sponsorship ."
wrong word,IT
mutation sentence,"The plain fact is that a few members of the IT are pushing this initiative , but they lack commercial sponsorship ."
mutation sentence,"The plain fact is that a few members of Free IT are pushing this initiative , but they lack commercial sponsorship ."
mutation sentence,"The plain fact is that a few members of Green IT are pushing this initiative , but they lack commercial sponsorship ."
mutation sentence,"The plain fact is that a few members of Global IT are pushing this initiative , but they lack commercial sponsorship ."

original sentence,i cold n't find anywere else local to fix it so i took it there and they fixed it for $ 150 ...
wrong word,anywere
mutation sentence,i cold n't find that anywere else local to fix it so i took it there and they fixed it for $ 150 ...

original sentence,I called and got the same runaround on hold and noone calls you back .
wrong word,noone
mutation sentence,I called and got the same runaround on hold and the noone calls you back .
mutation sentence,I called and got the same runaround on hold and a noone calls you back .
mutation sentence,I called and got the same runaround on hold and no noone calls you back .
mutation sentence,I called and got the same runaround on hold and this noone calls you back .
mutation sentence,I called and got the same runaround on hold and your noone calls you back .
mutation sentence,I called and got the same runaround on hold and my noone calls you back .
mutation sentence,I called and got the same runaround on hold and noone he calls you back .
mutation sentence,I called and got the same runaround on hold and noone she calls you back .
mutation sentence,I called and got the same runaround on hold and noone He calls you back .



"pos from 代词 to 数字
"
original sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
wrong word,one
mutation sentence,"There today is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt but that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many educated Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of great renewed hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of some renewed hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed Iraqi hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed Arab hope , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope perhaps , one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , perhaps one they have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they may have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they must have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they would have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they could have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they probably have been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have anxiously been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have desperately been awaiting all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting almost all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting nearly all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting virtually all their lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their long lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their young lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their entire lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their short lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their miserable lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their collective lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their whole lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their human lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their political lives , but at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but that at the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at almost the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at nearly the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at exactly the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at precisely the same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the very same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the exact same time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same exact time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same very time , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time that , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time perhaps , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time however , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time still , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time also , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time too , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time though , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time many , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time some , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time why , many others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many millions others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many still others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many more others are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many others too are already dreading it ."
mutation sentence,"There is no doubt that many Iraqis regard the date of 30 January as a day of renewed hope , one they have been awaiting all their lives , but at the same time , many others here are already dreading it ."



"pos from 代词 to 功能
"
original sentence,Ok so i spoke to the vet and he said the give him white rice and boiled chicken but only a little at a time .
wrong word,the
mutation sentence,Ok so do i spoke to the vet and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the hospital vet and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the army vet and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the county vet and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the house vet and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet again and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet there and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet here and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet now and he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and so he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and what he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and when he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and as he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and again he said the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said ok the give him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give me him white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him some white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him the white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him more white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him a white rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him white fried rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him white cooked rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him white boiled rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him white steamed rice and boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him white rice and slightly boiled chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him white rice and boiled raw chicken but only a little at a time .
mutation sentence,Ok so i spoke to the vet and he said the give him white rice and boiled chicken but only a little at such a time .
mutation sentence,Ok so i spoke to the vet and he said the give him white rice and boiled chicken but only a little at a time only .
mutation sentence,Ok so i spoke to the vet and he said the give him white rice and boiled chicken but only a little at a time anyway .
mutation sentence,Ok so i spoke to the vet and he said the give him white rice and boiled chicken but only a little at a time maybe .



"pos from 代词 to 代词
"


"pos from 代词 to 特指名词
"
original sentence,Most of the tourists that I 've come across buy tours along the My Tho waterfront .
wrong word,My
mutation sentence,Most of the tourists that I 've come across buy tours along the My Na Tho waterfront .

